,DateTime,Judul,link,News
89,17 Mei 2019  |  12:53 WIB,"Sektor Finansial Terlesu, BBRI & BBCA Penekan Utama IHSG Sesi I",https://market.bisnis.com/read/20190517/7/923955/sektor-finansial-terlesu-bbri-bbca-penekan-utama-ihsg-sesi-i,"Bisnis.com, JAKARTA – Saham emiten perbankan menjadi penekan utama pelemahan Indeks Harga Saham Gabungan (IHSG) pada akhir sesi I perdagangan hari ini, Jumat (17/5/2019). Berdasarkan data Bloomberg, IHSG melemah 0,41 persen atau 24,13 poin ke level 5.871,61 pada akhir sesi I dari level penutupan perdagangan sebelumnya. Pada perdagangan Kamis (16/5), IHSG ditutup melorot 1,42 persen atau 85,15 poin di level 5.895,74, pelemahan hari keempat berturut-turut. Sebelum kembali melemah, indeks sempat rebound ke zona hijau dengan dibuka naik 0,59 persen atau 34,53 poin di posisi 5.930,27. Sepanjang perdagangan hari ini, IHSG bergerak fluktuatif di level 5.868,93 – 5.936,97. Empat dari sembilan sektor menetap di zona merah, dipimpin sektor finansial (-1,08 persen) dan infrastruktur (-0,60 persen). Lima sektor lainnya mampu bergerak positif, dipimpin sektor tambang dan pertanian yang masing-masing naik 1,15 persen dan 0,69 persen. Secara sektoral, saham BBRI (-1,81 persen), BBCA (-1,14 persen), BMRI (-1,36 persen), dan BBNI (-1,53 persen) menjadi penekan utama pelemahan sektor finansial siang ini. Sebanyak 138 saham menguat, 196 saham melemah, dan 299 saham stagnan dari 633 saham yang diperdagangkan. Saham PT Bank Rakyat Indonesia (Persero) Tbk. (BBRI) dan PT Bank Central Asia Tbk. (BBCA) yang masing-masing turun 1,81 persen dan 1,14 persen pun menjadi penekan utama pelemahan IHSG pada akhir sesi I berdasarkan kapitalisasi pasar. Adapun berdasarkan persentase, saham PT Yanaprima Hastapersada Tbk. (YPAS) yang anjlok 21,21 persen membukukan penurunan harga saham terbesar, ditempel saham PT Sekar Bumi Tbk. (SKBM) yang anjlok 21,05 persen. Berikut perincian saham pada IHSG pada akhir sesi I: Lima saham penekan utama berdasarkan kapitalisasi pasar: Kode Perubahan (persen) BBRI -1,81 BBCA -1,14 TLKM -1,39 BMRI -1,36 HMSP -0,60  Lima saham terlemah berdasarkan persentase: Kode Perubahan (persen) YPAS -21,21 SKBM -21,05 MFMI -16,95 MASA -15,34 CSAP -14,29"
90,17 Mei 2019  |  15:51 WIB,Rekomendasi Saham dan Pergerakan IHSG Hari Ini Jumat (17-05-2019),https://market.bisnis.com/read/20190517/7/923799/rekomendasi-saham-dan-pergerakan-ihsg-hari-ini-jumat-17-05-2019,
91,16 Mei 2019  |  13:31 WIB,"BBCA & ASII Tekan IHSG, POSA Anjlok Hampir 25 Persen",https://market.bisnis.com/read/20190516/7/923431/bbca-asii-tekan-ihsg-posa-anjlok-hampir-25-persen-,"Bisnis.com, JAKARTA – Saham BBCA dan ASII menjadi penekan utama pelemahan Indeks Harga Saham Gabungan (IHSG) pada akhir sesi I perdagangan hari ini, Kamis (16/5/2019). Berdasarkan data Bloomberg, IHSG melemah 1,05 persen atau 63,10 poin ke level 5.917,79 pada akhir sesi I dari level penutupan perdagangan sebelumnya. Pada perdagangan Rabu (15/5), IHSG ditutup melorot 1,49 persen atau 90,32 poin di level 5.980,88. Setelah dibuka turun 0,18 persen atau 11,03 poin di posisi 5.969,86, IHSG sempat berbalik ke zona hijau bahkan kembali menembus level psikologis 6.000. Namun tak lama kemudian indeks kembali bergerak negatif dan terus melemah. Sepanjang perdagangan hari ini, IHSG bergerak fluktuatif di level 5.903,68 – 6.009,63. Seluruh sembilan sektor menetap di zona merah, dipimpin sektor aneka industri (-2,00 persen), properti (-1,41 persen), dan infrastruktur (-1,39 persen). Secara sektoral, saham ASII (-2,16 persen), GMFI (-5,45 persen), IMAS (-2,83 persen), dan INDR (-4,35 persen) menjadi penekan utama pelemahan sektor aneka industri siang ini. Sebanyak 81 saham menguat, 284 saham melemah, dan 267 saham stagnan dari 632 saham yang diperdagangkan. Saham PT Bank Central Asia Tbk. (BBCA) dan PT Astra International Tbk. (ASII) yang masing-masing turun 2,01 persen dan 2,16 persen menjadi penekan utama pelemahan IHSG pada akhir sesi I berdasarkan kapitalisasi pasar. Adapun berdasarkan persentase, saham PT Bliss Properti Indonesia Tbk. (POSA) yang anjlok 24,80 persen membukukan penurunan harga saham terbesar, disusul saham PT Indo Komoditi Korpora Tbk. (INCF) yang merosot 16,00 persen. Berikut perincian saham pada IHSG pada akhir sesi I: Lima saham penekan utama berdasarkan kapitalisasi pasar: Kode Perubahan (persen) BBCA -2,01 ASII -2,16 TLKM -1,64 BMRI -1,35 CPIN -4,02  Lima saham terlemah berdasarkan persentase: Kode Perubahan (persen) POSA -24,80 INCF -16,00 ABMM -15,92 TMPO -15,68 KPAL -14,29"
92,15 Mei 2019  |  10:12 WIB,"Sektor Tambang Terkuat, BMRI & BBCA Pendorong Utama IHSG",https://market.bisnis.com/read/20190515/7/922797/sektor-tambang-terkuat-bmri-bbca-pendorong-utama-ihsg,"Bisnis.com, JAKARTA – Penguatan mayoritas sektor menopang pergerakan Indeks Harga Saham Gabungan (IHSG) di zona hijau pada perdagangan pagi ini, Rabu (15/5/2019). Berdasarkan data Bloomberg, pergerakan IHSG menguat 0,44 persen atau 26,97 poin ke level 6.098,17 pada pukul 09.25 WIB, setelah dibuka dengan kenaikan 0,34 persen atau 20,44 poin di level 6.091,64. Delapan dari sembilan sektor saat itu bergerak di zona hijau, dipimpin sektor tambang (+1,22 persen), industri dasar (+0,86 persen), dan finansial (+0,57 persen). Adapun sektor properti turun 0,21 persen. Kemudian pada pukul 09.46 WIB, penguatan IHSG sedikit terkikis menjadi 0,19 persen atau 11,38 poin ke level 6.082,58 dari level penutupan perdagangan sebelumnya. Pada perdagangan Selasa (14/5), IHSG ditutup melemah 1,05 persen atau 64,19 poin di level 6.071,2. Sepanjang perdagangan pagi ini, IHSG bergerak di level 6.079,79 – 6.107,44. Sektor tambang yang naik 0,86 persen masih memimpin pergerakan mayoritas sektor di zona hijau, bersama dengan sektor finansial yang naik 0,40 persen. Namun, sektor infrastruktur dan aneka industri yang sebelumnya ikut bergerak positif kemudian tergelincir ke zona merah menemani sektor properti pada pukul 09.46 WIB. Sementara itu, sebanyak 193 saham menguat, 103 saham melemah, dan 336 saham stagnan dari 632 saham yang terdaftar di Bursa Efek Indonesia. Saham BMRI (+1,68 persen), BBCA (+0,64 persen), FIRE (+19,82 persen), dan BNLI (+10,97 persen) menjadi pendorong utama kenaikan IHSG pada pukul 09.47 WIB. Pergerakan Sektor IHSG Pukul 09.46 WIB Sektor Perubahan (persen) Tambang +0,86 Finansial +0,40 Industri dasar +0,15 Pertanian +0,10 Perdagangan +0,08 Barang konsumsi +0,06 Properti -0,43 Infrastruktur -0,20 Aneka industri -0,05"
93,error nih,error nih,error,error
94,13 Mei 2019  |  10:00 WIB,"Mayoritas Sektor Menguat, BBCA & BMRI Kerek IHSG",https://market.bisnis.com/read/20190513/7/921740/mayoritas-sektor-menguat-bbca-bmri-kerek-ihsg,"Bisnis.com, JAKARTA – Pergerakan mayoritas sektor di zona hijau menopang berlanjutnya penguatan Indeks Harga Saham Gabungan (IHSG) pada perdagangan pagi ini, Senin (13/5/2019). Berdasarkan data Bloomberg, pergerakan IHSG terpantau menguat 0,37 persen atau 22,97 poin ke level 6.232,09 pada pukul 09.21 WIB, setelah dibuka dengan kenaikan 0,26 persen atau 16,28 poin di level 6.225,39. Tujuh dari sembilan sektor saat itu bergerak di zona hijau, dipimpin sektor finansial (+0,80 persen) dan tambang (+0,62 persen). Adapun sektor aneka industri dan industri dasar masing-masing turun 0,79 persen dan 0,52 persen. Kemudian pada pukul 09.41 WIB, pergerakan IHSG naik 0,25 persen atau 15,23 poin ke level 6.224,34 dari level penutupan perdagangan sebelumnya. Pada perdagangan Jumat (10/5), IHSG ditutup dengan penguatan 0,17 persen atau 10,31 poin di level 6.209,12. Sepanjang perdagangan pagi ini, IHSG bergerak di level 6.216,01 – 6.238,26. Sektor infrastruktur menanjak 0,74 sekaligus memimpin pergerakan enam sektor di zona hijau. Namun, sektor barang konsumsi tergelincir ke zona merah dan turun 0,07 persen. Adapun sektor aneka industri dan industri dasar tetap bergerak negatif, masing-masing dengan turun 0,53 persen dan 0,77 persen. Sementara itu, sebanyak 171 saham bergerak menguat, 108 saham bergerak melemah, dan 353 saham stagnan dari 632 saham yang terdaftar di Bursa Efek Indonesia. Saham BBCA (+1,34 persen), BMRI (+2,01 persen), TLKM (+1,06 persen), dan FREN (+2,96 persen) menjadi pendorong utama penguatan IHSG pada pukul 09.41 WIB. Pergerakan Sektor IHSG Pukul 09.41 WIB Sektor Perubahan (persen) Infrastruktur +0,74 Pertanian +0,67 Finansial +0,60 Perdagangan +0,43 Tambang +0,33 Properti +0,21 Industri dasar -0,77 Aneka industri -0,53 Barang konsumsi -0,07"
95,09 Mei 2019  |  13:26 WIB,"BBRI & BBCA Penekan Terbesar IHSG Sesi I, POOL Anjlok Paling Dalam",https://market.bisnis.com/read/20190509/7/920491/bbri-bbca-penekan-terbesar-ihsg-sesi-i-pool-anjlok-paling-dalam,"Bisnis.com, JAKARTA – Saham BBRI dan BBCA menjadi penekan utama pelemahan Indeks Harga Saham Gabungan pada akhir sesi I perdagangan hari ini, Kamis (9/5/2019). Berdasarkan data Bloomberg, IHSG melemah 0,61 persen atau 38,14 poin ke level 6.232,06 pada akhir sesi I, setelah dibuka di zona merah dengan pelemahan 0,45 persen atau 28,02 poin ke level 6.242,18. Sepanjang perdagangan pagi ini, IHSG bergerak di level 6.227,99 – 6.259,63. Adapun pada perdagangan Rabu (8/5), IHSG ditutup melemah 0,43 persen atau 27,12 poin di posisi 6.270,20. Delapan dari sembilan sektor menetap di zona merah, didorong oleh sektor industri dasar yang melemah 1,82 persen dan aneka industri yang turun 1,59 persen. Di sisi lain, sektor konsumer menguat 0,86 persen. Secara sektoral, saham INTP (-5,77 persen), CPIN (-3,11 persen), SMGR (-2,87persen), dan TKIM (-4,89 persen) menjadi penekan utama pelemahan sektor industri dasar siang ini. Sebanyak 133 saham menguat, 248 saham melemah, dan 250 saham stagnan dari 631 saham yang diperdagangkan. Saham PT Bank Rakyat Indonesia (Persero) Tbk. (BBRI) dan PT Bank Central Asia Tbk. (BBCA) yang masing-masing melemah 2,13 persen dan 1,32 persen menjadi penekan utama pelemahan IHSG siang ini. Adapun berdasarkan persentase, saham PT Pool Advista Indonesia Tbk. (POOL) yang melemah 16,40 persen membukukan penguatan harga saham terbesar, disusul saham PT Indo Komoditi Korpora Tbk (INCF) yang merosot 12,14 persen. Berikut perincian saham pada IHSG pada akhir sesi I Lima saham penekan utama berdasarkan kapitalisasi pasar: Kode Perubahan (persen) BBRI -2,13 BBCA -1,32 ASII -2,36 TLKM -1,54 INTP -5,77    Lima saham terlemah berdasarkan persentase:  Kode Perubahan (persen) POOL -16,40 INCF -12,14 ABMM -11,40 SSTM -10,22 TELE -10,14"
96,error nih,error nih,error,error
97,error nih,error nih,error,error
98,07 Mei 2019  |  13:17 WIB,"BBCA & HMSP Pendorong Utama Penguatan IHSG Sesi I, POOL Menguat Paling Tajam",https://market.bisnis.com/read/20190507/7/919518/bbca-hmsp-pendorong-utama-penguatan-ihsg-sesi-i-pool-menguat-paling-tajam,"Bisnis.com, JAKARTA – Saham BBCA dan HMSP menjadi penopang utama penguatan Indeks Harga Saham Gabungan pada akhir sesi I perdagangan hari ini, Selasa (7/5/2019). Berdasarkan data Bloomberg, IHSG menguat 0,64 persen atau 40,22 poin ke level 6.296,57 pada akhir sesi I, setelah dibuka rebound dengan penguatan 0,25 persen atau 15,61 poin di level 6.271,96. Sepanjang perdagangan hari ini, IHSG bergerak di level 6.268,32 – 6.305,26. Adapun pada perdagangan Senin (6/5), IHSG ditutup dengan pelemahan 1 persen atau 63,11 poin ke level 6.256,35. Enam dari sembilan sektor menetap di zona hijau, dipimpin oleh sektor industri dasar yang menguat 1,58 persen dan sektor infrastruktur dengan penguatan 1,19 persen. Di sisi lain, tiga sektor melemah dan menahan laju penguatan IHSG lebih lanjut, dipimpin oleh sektor tambang dengan pelemahan 0,8 persen. Secara sektoral, saham SMGR (+6,50 persen), BRPT (+2,83 persen), TPIA (+1,48 persen), dan CPIN (+1,43 persen) menjadi penopang utama penguatan sektor industri dasar siang ini. Sebanyak 204 saham menguat, 168 saham melemah, dan 259 saham stagnan dari 631 saham yang diperdagangkan. Saham PT Bank Central Asia Tbk. (BBCA) dan PT HM Sampoerna Tbk. (HMSP) yang masing-masing menguat 1,07 persen dan 1,18 persen menjadi penopang utama penguatan IHSG siang ini. Adapun berdasarkan persentase, saham PT Pool Advista Indonesia Tbk. (POOL) yang menguat 18,18 persen membukukan penguatan harga saham terbesar, disusul saham PT Majapahit Inti Corpora Tbk (AKSI) yang melonjak 18,11 persen. Berikut perincian saham pada IHSG pada akhir sesi I Lima saham penopang utama berdasarkan kapitalisasi pasar: Kode Saham Perubahan (persen) BBCA +1,07 HMSP +1,18 BMRI +1,33 SMGR +6,50 TLKM +1,04  Lima saham terkuat berdasarkan persentase:  Kode Perubahan (persen) POOL +18,18 AKSI +18,11 RELI +15,84 LRNA +14,50 SOCI +13,59  Sumber: Bloomberg"
99,06 Mei 2019  |  16:32 WIB,"Rekomendasi Saham dan Update IHSG Hari Ini, 6 Mei",https://market.bisnis.com/read/20190506/7/918856/rekomendasi-saham-dan-update-ihsg-hari-ini-6-mei,
100,30 April 2019  |  13:31 WIB,ICBP dan BBCA Topang IHSG Menguat pada Akhir Sesi I,https://market.bisnis.com/read/20190430/7/917162/icbp-dan-bbca-topang-ihsg-menguat-pada-akhir-sesi-i,"Bisnis.com, JAKARTA – Saham ICBP dan BBCA menjadi pendorong utama penguatan Indeks Harga Saham Gabungan (IHSG) pada akhir sesi I perdagangan hari ini, Selasa (30/4/2019). Berdasarkan data Bloomberg, IHSG menguat 0,21 persen atau 13,57 poin ke level 6.439,47 pada akhir sesi I dari level penutupan perdagangan sebelumnya. Pada perdagangan Senin (29/4), IHSG ditutup menguat 0,39 persen atau 24,81 poin di level 6.425,89. Indeks mulai melanjutkan penguatannya dengan dibuka naik 0,19 persen atau 12,08 poin di level 6.437,97 pagi tadi. Sepanjang perdagangan hari ini, IHSG bergerak di level 6.437,02 – 6.457,82. Enam dari sembilan sektor menetap di zona hijau, dipimpin sektor barang konsumsi (+1,28 persen) dan pertanian (+0,90 persen). Tiga sektor lainnya menetap di zona merah, dipimpin sektor infrastruktur yang melemah 0,20 persen. Secara sektoral, saham ICBP (+4,84 persen), GGRM (+2,19 persen), UNVR (+0,94 persen), dan INDF (+5,45 persen) menjadi pendorong utama penguatan sektor barang konsumsi siang ini. Sebanyak 189 saham menguat, 187 saham melemah, dan 256 saham stagnan dari 632 saham yang diperdagangkan. Saham PT Indofood CBP Sukses Makmur Tbk. (ICBP) dan PT Bank Central Asia Tbk. (BBCA) yang masing-masing naik 4,84 persen dan 0,70 persen menjadi pendorong utama penguatan IHSG pada akhir sesi I berdasarkan kapitalisasi pasar, bersama sejumlah saham lain. Adapun berdasarkan persentase, saham PT Meta Epsi Tbk. (MTPS) yang melonjak 24,73 persen membukukan kenaikan harga saham terbesar, disusul saham PT Kedaung Indah Can Tbk. (KICI) yang melonjak 23,81 persen. Berikut perincian saham pada IHSG pada akhir sesi I: Lima saham pendorong utama berdasarkan kapitalisasi pasar: Kode Perubahan (persen) ICBP +4,84 BBCA +0,70 GGRM +2,19 UNVR +0,94 INDF +5,45              Lima saham terkuat berdasarkan persentase:  Kode Perubahan (persen) MTPS +24,73            KICI +23,81 APEX +23,18 LRNA +18,10 CEKA +16,52"
101,30 April 2019  |  13:31 WIB,ICBP dan BBCA Topang IHSG Menguat pada Akhir Sesi I,https://market.bisnis.com/read/20190430/7/917162/icbp-dan-bbca-topang-ihsg-menguat-pada-akhir-sesi-i,"$BBCA pada Q1 2019 membukukan Laba Bersih Rp 6,062 B atau naik 10.1% dibanding Q1 2018 sebesar Rp 5,508 B. Pada perdagangan saat ini, PE Ratio (TTM) perseroan berada di level 26.70x.

Pendapatan meningkat 14.8% menjadi Rp 19,154 B. Gross Profit Margin di kuartal ini adalah 83.0% dibandingkan dengan 84.1% di periode yang sama tahun lalu. Laba Kotor tercatat naik 13.3% menjadi Rp 15,895.78 B.

Total Debt pada Q1 2019 sebesar Rp 1,480 B dibanding Rp 4,847 B di Q1 2018. Dengan demikian, Debt to Equity Ratio menjadi 0.01 dibanding 0.10 pada kuartal lalu.

Dari sisi Arus Kas, melaporkan positive Operating Cashflow sebesar Rp 10,891 B. Selain itu, emiten telah menyerap Capex pada periode ini senilai Rp (370 B) sehingga Free Cash Flow tercatat Rp 10,521 B.
Data tersaji dalam kuartalan, bukan year to date.

Selengkapnya Data Finansial bisa diakses"
102,29 April 2019  |  13:14 WIB,HMSP dan BBCA Dongkrak Kenaikan IHSG Siang Ini,https://market.bisnis.com/read/20190429/7/916678/hmsp-dan-bbca-dongkrak-kenaikan-ihsg-siang-ini-,"Bisnis.com, JAKARTA – Saham HMSP dan BBCA menjadi pendorong utama penguatan Indeks Harga Saham Gabungan (IHSG) pada akhir sesi I perdagangan hari ini, Senin (29/4/2019). Berdasarkan data Bloomberg, IHSG naik 0,05 persen atau 3,02 poin ke level 6.404,10 pada akhir sesi I dari level penutupan perdagangan sebelumnya. Pada perdagangan Jumat (26/4), IHSG mampu mengakhiri pergerakannya di zona hijau dengan kenaikan 0,44 persen atau 28,29 poin di level 6.401,08. Indeks sempat tergelincir dari penguatannya dengan dibuka melemah 0,20 persen atau 12,70 poin di level 6.388,38 pagi tadi. Sepanjang perdagangan hari ini, IHSG bergerak di level 6.376,70 – 6.409,13. Enam dari sembilan sektor menetap di zona hijau, dipimpin sektor pertanian (+0,81 persen) dan tambang (+0,48 persen). Tiga sektor lainnya menetap di zona merah, dipimpin sektor aneka industri yang melemah 0,96 persen. Secara sektoral, saham AALI (+3,06 persen), BISI (+3,16 persen), LSIP (+1,41 persen), dan TBLA (+1,20 persen) menjadi pendorong utama penguatan sektor pertanian siang ini. Sebanyak 202 saham menguat, 155 saham melemah, dan 275 saham stagnan dari 632 saham yang diperdagangkan. Saham PT HM Sampoerna Tbk. (HMSP) dan PT Bank Central Asia Tbk. (BBCA) yang masing-masing naik 2,97 persen dan 0,62 persen menjadi pendorong utama penguatan IHSG pada akhir sesi I berdasarkan kapitalisasi pasar, bersama sejumlah saham lain. Adapun berdasarkan persentase, saham PT Meta Epsi Tbk. (MTPS) yang melonjak 25 persen membukukan kenaikan harga saham terbesar, disusul saham PT Visi Telekomunikasi Infrastruktur Tbk. (GOLD) yang melonjak 24,10 persen. Saham MTPS sekaligus mengalami penghentian perdagangan saham otomatis (auto reject) setelah sahamnya melonjak 25% ke level Rp1.375 per lembar saham pada sesi I perdagangan hari ini. Berdasarkan aturan BEI Nomor Kep-00113/BEI/12-2016 perihal Peraturan Nomor II-A tentang Perdagangan Efek Bersifat Ekuitas, untuk saham dengan rentang harga lebih dari Rp200 sampai dengan Rp5.000, akan dikenai auto rejection jika batasannya adalah turun atau naik sebesar 25% dan lebih. Berikut perincian saham pada IHSG pada akhir sesi I: Lima saham pendorong utama berdasarkan kapitalisasi pasar: Kode Perubahan (persen) HMSP +2,97 BBCA +0,62 BBRI +0,46 GGRM +1,08 FREN +2,60              Lima saham terkuat berdasarkan persentase:  Kode Perubahan (persen) MTPS +25,00            GOLD +24,10 MAPB +23,86 APEX +19,28 YELO +12,26"
103,error nih,error nih,error,error
104,26 April 2019  |  13:35 WIB,"GGRM & BBCA Penopang Utama IHSG Sesi I, POOL Menguat Paling Tajam",https://market.bisnis.com/read/20190426/7/916010/ggrm-bbca-penopang-utama-ihsg-sesi-i-pool-menguat-paling-tajam,"Bisnis.com, JAKARTA – Saham GGRM dan BBCA menjadi penopang utama penguatan Indeks Harga Saham Gabungan (IHSG) pada akhir sesi I perdagangan hari ini, Jumat (26/4/2019) di Bursa Efek Indonesia (IDX). Berdasarkan data Bloomberg, IHSG berbalik menguat 0,05 persen atau 2,90 poin ke level 6.375,69 pada akhir sesi I, setelah dibuka di zona merah dengan pelemahan 0,36 persen atau 22,86 poin ke level 6.349,92. Sepanjang perdagangan hari ini, IHSG bergerak di level 6.321,66 – 6.381,52. Adapun pada perdagangan Kamis (25/4), IHSG ditutup melemah 1,16 persen atau 75,09 poin di level 6.372,79. Empat dari sembilan indeks sektoral menetap di zona hijau, dipimpin sektor infrastruktur yang menguat 0,65 persen. Di sisi lain, lima sektor melemah, didorong oleh sektor pertanian yang turun 0,38 persen. Secara sektoral, saham SMGR (+1,87 persen), PGAS (+1,28 persen), INTP (+1,71 persen), dan PTPP (+2,14 persen) menjadi penopang sektor infrastruktur siang ini. Sebanyak 181 saham menguat, 179 saham melemah, dan 272 saham stagnan dari 632 saham yang diperdagangkan hari ini. Saham PT Gudang Garam Tbk (GGRM) dan PT Bank Central Asia Tbk. (BBCA) yang masing-masing menguat 2,59 persen dan 0,27 persen menjadi penopang utama penguatan IHSG siang ini. Berikut perincian saham pada IHSG pada akhir sesi I: Lima saham penopang utama berdasarkan kapitalisasi pasar: Kode Perubahan (persen) GGRM +2,59 BBCA +0,27 SMGR +1,87 POOL +24,29 TOWR +3,52  Lima saham terkuat berdasarkan persentase: Kode Perubahan (persen) POOL +24,29 GOLD +14,00 CPRI +9,90 IDPR +9,72 TALF +9,15  "
105,error nih,error nih,error,error
106,error nih,error nih,error,error
107,error nih,error nih,error,error
108,26 April 2019  |  16:19 WIB,"Rekomendasi Saham dan Update IHSG Hari Ini, Jumat (26-4-2019)",https://market.bisnis.com/read/20190426/7/915861/rekomendasi-saham-dan-update-ihsg-hari-ini-jumat-26-4-2019,
109,error nih,error nih,error,error
110,error nih,error nih,error,error
111,error nih,error nih,error,error
112,error nih,error nih,error,error
113,error nih,error nih,error,error
114,error nih,error nih,error,error
115,error nih,error nih,error,error
116,error nih,error nih,error,error
117,error nih,error nih,error,error
118,error nih,error nih,error,error
119,error nih,error nih,error,"Jadwal Dividen Tunai BBCA / Bank Central Asia Tbk 2019
http://bit.ly/1p1O4NV, Dividen tunai BBCA / Bank Central Asia Tbk 2019 sebesar Rp6.287.027.550.000,- atau Rp25..."
120,error nih,error nih,error,error
121,error nih,error nih,error,error
122,15 April 2019  |  10:02 WIB,"Mayoritas Sektor Dongkrak IHSG, BBCA & ASII Pendorong Utama",https://market.bisnis.com/read/20190415/7/911848/mayoritas-sektor-dongkrak-ihsg-bbca-asii-pendorong-utama,"Bisnis.com, JAKARTA – Penguatan mayoritas sektor mendorong Indeks Harga Saham Gabungan (IHSG) rebound ke zona hijau pada perdagangan pagi ini, Senin (15/4/2019). Berdasarkan data Bloomberg, pergerakan IHSG terpantau menguat 0,37 persen atau 23,56 poin ke level 6.429,43 pada pukul 09.14 WIB, setelah dibuka dengan kenaikan 0,33 persen atau 21,04 poin di level 6.426,90. Sebanyak tujuh dari sembilan sektor saat itu bergerak di zona hijau, dipimpin sektor aneka industri (+1,08 persen) dan finansial (+0,62 persen). Sementara itu, sektor consumer goods dan pertanian masing turun tipis 0,09 persen dan 0,02 persen. Kemudian pada pukul 09.39 WIB, pergerakan IHSG menguat 0,40 persen atau 25,88 poin ke level 6.431,75 dari level penutupan perdagangan sebelumnya. Pada perdagangan Jumat (12/4), IHSG berakhir terkoreksi 0,07 persen atau 4,3 poin di level 6.405,87, pelemahan hari ketiga berturut-turut. Sepanjang perdagangan pagi ini, IHSG bergerak di level 6.423,68 – 6.437,31. Mayoritas sektor tetap bergerak di zona hijau, kali ini dipimpin sektor properti dan aneka industri yang masing-masing menanjak 1,12 persen dan 1,11 persen. Sektor consumer goods yang sebelumnya bergerak di zona merah, mampu beringsut ke zona hijau dan naik 0,06 persen. Adapun sektor pertanian masih memerah dengan turun 0,09 persen. Sementara itu, sebanyak 174 saham bergerak menguat, 105 saham bergerak melemah, dan 353 saham stagnan dari 632 saham yang terdaftar di Bursa Efek Indonesia. Saham BBCA (+0,64 persen), ASII (+1,34 persen), BBRI (+0,70 persen), dan HMSP (+0,83 persen) menjadi pendorong utama penguatan IHSG pada pukul 09.39 WIB. Pergerakan Sektor IHSG Pukul 09.39 WIB Sektor Perubahan (Persen) Properti +1,12 Aneka industri +1,11 Infrastruktur +0,51 Finansial +0,48 Perdagangan +0,31 Industri dasar +0,10 Consumer goods +0,06 Tambang +0,01 Pertanian -0,09"
123,error nih,error nih,error,error
124,error nih,error nih,error,error
125,error nih,error nih,error,error
126,error nih,error nih,error,error
127,error nih,error nih,error,error
128,error nih,error nih,error,error
129,error nih,error nih,error,error
130,01 April 2019  |  13:03 WIB,"BBCA & FREN Tekan IHSG Sesi I, BLTA Anjlok Nyaris 35 Persen",https://market.bisnis.com/read/20190401/7/906737/bbca-fren-tekan-ihsg-sesi-i-blta-anjlok-nyaris-35-persen-,"Bisnis.com, JAKARTA – Saham BBCA dan FREN menjadi penekan utama pelemahan Indeks Harga Saham Gabungan (IHSG) pada akhir sesi I perdagangan hari ini, Senin (1/4/2019). Berdasarkan data Bloomberg, pergerakan IHSG turun 0,11% atau 7,20 poin ke level 6.461,55 pada akhir sesi I dari level penutupan perdagangan sebelumnya. Pada perdagangan Jumat (29/3), IHSG berakhir melemah 0,19% atau 12,03 poin di level 6.468,75. Indeks sempat rebound dari pelemahannya dengan dibuka naik 0,26% atau 16,97 poin di level 6.485,72 pagi tadi. Sepanjang perdagangan hari ini, IHSG bergerak di level 6.444,84 – 6.492,91. Lima dari sembilan sektor menetap di zona merah, dipimpin sektor infrastuktur (-1,55%) dan aneka industri (-0,49%). Empat sektor lainnya mampu menetap di zona hijau, dipimpin sektor properti yang menguat 2%. Secara sektoral, saham FREN (-12,90%), TLKM (-0,51%), TOWR (-4,46%), dan BLTA (-34,38%) menjadi penekan utama pelemahan sektor infrastruktur siang ini. Sementara itu, sebanyak 162 saham menguat, 206 saham melemah, dan 261 saham stagnan dari 629 saham yang diperdagangkan. Saham PT Bank Central Asia Tbk. (BBCA) dan PT Smartfren Telecom Tbk. (FREN) yang masing-masing turun 1,17% dan 12,90% menjadi penekan utama koreksi IHSG siang ini berdasarkan kapitalisasi pasar. Adapun berdasarkan persentase, saham PT Berlian Laju Tanker Tbk. (BLTA) yang anjlok 34,38% membukukan penurunan harga saham terbesar, disusul saham PT Cahayaputra Asa Keramik Tbk. (CAKK) yang anjlok 25%. Berikut perincian saham pada IHSG pada akhir sesi I: Lima saham penekan utama berdasarkan kapitalisasi pasar: Kode Perubahan BBCA -1,17% FREN -12,90% TLKM -0,51% TOWR -4,46% INKP -3,49%           Lima saham terlemah berdasarkan persentase:        Kode Perubahan BLTA -34,38%         CAKK -25,00% JSKY -19,46% SRAJ -19,23% GHON -19,23%  "
