,DateTime,News
138,"14 Mar 19, 08:43","Rate Cuts to Rekindle Indonesia Stock Rally, Morgan Stanley Says

(Bloomberg) -- Indonesian equity rally that started in October and stalled in Feb. will get a boost from ""out of consensus"" rate cuts, Morgan Stanley analysts Sean Gardiner and Aarti Shah write in note Wednesday.
* Raises MSCI Indonesia Index target by 5% to 8,083, implying 15% gain from Wednesday’s close, amid estimates of 75 basis points of cuts in interest rates in 3Q
* Gauge can rise to 9,463 in bull case and fall to 5,532 in bear scenario
* Earnings growth will ""accelerate to mid teens in 2020"" while risks from polls look low
* Investors can look to buy banks, consumer discretionary and real estate stocks
* Top buys include Astra International, Bank Central Asia, Bank Rakyat, Bank Mandiri, Bumi Serpong, Mitra Adiperkasa, Perusahaan Gas, Pakuwon Jati and Telekom Indonesia
* READ: A Guide to Indonesia’s Deja Vu Election: QuickTake"
139,"12 Mar 19, 09:10",Menilai Peluang Saham $BBCA
140,"6 Mar 19, 14:36","Mirae Asset Sekuritas Indonesia Company UpdateBank Central Asia (BBCA IJ) - 4Q18 review: Loans, NIM, and MPL improve by Lee Young Jun (lee.youngjun@miraeasset.co.id)Mar 1, 2019For 4Q18, Bank Centr
Mirae Asset Sekuritas Indonesia Company UpdateBank Central Asia (BBCA IJ) - 4Q18 review:Loans, NIM, and MPL improve by Lee Young Jun (lee.youngjun@miraeasset.co.id)Mar 1, 2019For 4Q18, Bank Centr"
141,"6 Mar 19, 08:54","Valbury Sekuritas Indonesia
Wednesday, 06 March 2019

Prediksi $IHSG

Sentimen pasar dari dalam negeri:

Bank Indonesia (BI) optimistis pertumbuhan ekonomi dapat mencapai 6% dalam empat sampai lima tahun ke depan sebagai dampak dari pembangunan infrastruktur yang dilakukan secara masif selama lima tahun terakhir. Infrastruktur yang dibangun pemerintah ini diarahkan agar terkoneksi dengan kawasan industri, sumber energi dan diperkuat dengan teknologi digital. Selain itu, pesatnya pertumbuhan ekonomi Indonesia juga dapat ditopang konsumsi rumah tangga dan investasi serta investasi.



Komite Ekonomi dan Industri Nasional (KEIN) menilai kenaikan BI-7 Days Reverse Repo Rate masih diperlukan. Hal ini mengingat beberapa indikator kondisi perekonomian masih belum stabil. Apabila suku bunga acuan tidak dinaikkan maka dikhawatirkan masyarakat akan mencari tempat lain untuk menyimpan dananya.



Sentimen pasar dari luar negeri :

Cina berencana memangkas pajak mencapai 2 triliun yuan atau sekitar US$298,31 miliar untuk mendorong investasi di sektor infrastruktur, dan meningkatkan pinjaman kepada UMKM sebagai stimulus guna mendorong laju pertumbuhan ekonomi. Cina akan memotong pajak pertambahan nilai (PPN) untuk sektor manufaktur menjadi 13% dari 16%, dan PPN untuk sektor transportasi dan konstruksi menjadi 9% dari 10%. Pemerintah juga akan mengurangi biaya jaminan sosial yang dibayarkan oleh perusahaan menjadi 16%. Perlambatan ekonomi global dan alotnya negosiasi dagang antara Cina dan AS diperkirakan masih akan membayangi pertumbuhan ekonomi di Cina.



Presiden AS Donald Trump menyatakan akan meninjau kembali hubungan dagang negaranya dengan sejumlah negara. Salah satu yang akan ditinjau adalah hubungan dagang dengan India. Trump menyatakan keputusannya untuk mengakhiri hubungan dagang tersebut dilakukan karena India dinilai belum memberikan akses yang adil terhadap ekspor AS ke negara tersebut. Selain itu, pemerintah AS juga menghentikan kebijakan serupa dengan Turki yang dianggap tidak layak mendapatkan fasilitas keringanan bea masuk dari AS karena ekonomi Turki sudah berkembang.



Prediksi IHSG :

Dari sentimen diatas yang terbilang minin insentif buat pasar serta terbatasnya katalis positif baik dari dalam dan luar negeri. Namun, laporan laba perusahaan meski publikasi belum begitu banyak setidaknya dapat memberikan optimis bagi pelaku pasar. Diperkirakan IHSG bergerak mixed, potensi masih koreksi meski mulai terbatas.

Perspektif Teknikal
Support Level : 6405/6369/6329
Resistance Level : 6482/6522/6558
Major Trend : Down
Minor Trend : Up
Pattern : Down to up


Trading Recommendation

: Trading Buy
* Close 7300, TP 7450
* Boleh buy di level 7100-7300
* Resistance di 7450 & support di 7100
* Waspadai jika tembus di 7100
* Batasi resiko di 7025



: Trading Buy
* Close 27475, TP 27925
* Boleh buy di level 27275-27475
* Resistance di 27925 & support di 27275
* Waspadai jika tembus di 27275
* Batasi resiko di 27150



: Trading Buy
* Close 3860, TP 3930
* Boleh buy di level 3850-3860
* Resistance di 3930 & support di 3850
* Waspadai jika tembus di 3850
* Batasi resiko di 3820



: Trading Buy
* Close 3870, TP 3970
* Boleh buy di level 3830-3870
* Resistance di 3970 & support di 3830
* Waspadai jika tembus di 3830
* Batasi resiko di 3800



: Trading Buy
* Close 3180, TP 3250
* Boleh buy di level 3120-3180
* Resistance di 3250 & support di 3120
* Waspadai jika tembus di 3120
* Batasi resiko di 3090



: Trading Buy
* Close 1430, TP 1465
* Boleh buy di level 1365-1430
* Resistance di 1465 & support di 1365
* Waspadai jika tembus di 1365
* Batasi resiko di 1350



Ket. TP : Target Price



WATCHING ON SCREEN;

, , , , ,

(Disclaimer ON)"
142,"1 Mar 19, 15:24",RESULTS NOTE : BBCA : Modest result as NIMs slowly widening
143,"1 Mar 19, 09:24","Premier Insight : BBCA, – Modest FY18 (in-line)"
144,"1 Mar 19, 09:07","BCA & BRI Siapkan Aplikasi Online

$BBCA $BBRI"
145,"1 Mar 19, 08:51","Samuel Daily Report 01 Maret 2019

$IHSG berpotensi menguat dipicu baiknya laporan keuangan emiten.

Indeks AS semalam ditutup melemah meski GDP 4Q18 mencatat pertumbuhan 2,6% (diatas konsensus: +2,2%). Pelemahan disinyalir dipicu oleh tidak tercapainya kesepakatan antara US dan Korea Utara menyusul pertemuan kedua pemimpin, Donald Trump dan Kim Jong Un. Disisi lain, berdasarkan keterangan penasihat ekonomi Gedung Putih, Larry Kudlow, negosiasi AS – China berlangsung kondusif dan mendekati kesepakatan. Bursa Asia Pasifik dibuka menguat menyusul optimisme ekonomi AS, namun rawan terkoreksi menanti rilisnya data manufaktur China.

Harga minyak Brent tercatat turun 0,5% dod ke USD 66,0/b setelah sebelumnya menguat 1,8% di sesi sebelumnya. Pelemahan harga minyak disebabkan oleh adanya indikasi ekonomi China melemah ditengah kenaikan produksi minyak AS. Produksi minyak AS tercatat sebesar 11,8 juta barel/d.

IHSG hari ini kami perkirakan menguat mengikuti bursa Asia Pasifik. Investor mencermati laporan keuangan yang tercatat sedikit diatas estimasi dengan pertumbuhan kredit yang melebihi pertumbuhan kredit industri. Dari data ekonomi, pelaku pasar menanti rilisnya data inflasi dimana konsensus mengestimasi sebesar 2,75% yoy. Nilai tukar rupiah tercatat melemah ke Rp14.099, sementara pasar EIDO melemah -3% dan indeks syariah melemah.

Highlights
* : Net Profit tumbuh 10,9% menjadi Rp 25,9 triliun
* Sektor CPO: CPOPC sepakat tolak kebijakan antisawit UE
* Sektor CPO: 30% produksi sawit RI diarahkan untuk green fuel"
146,"1 Mar 19, 08:48","Watch Indonesian Banks as Inflation Seen at Near Decade Low

(Bloomberg) -- Indonesian banks and other interest-rate sensitive stocks may react as February data is forecast to show the slowest inflation rate in almost 10 years.

* Year-on-year inflation is expected to slow to 2.75%, according to median estimate of 24 economists in a Bloomberg survey; that would be the lowest since Nov. 2009
** Central Statistics Agency scheduled to hold CPI press briefing at 9 a.m. Jakarta time, with the figures being released minutes after its start
* Low inflation would provide room for the central bank to ease its monetary policy
* Stocks to watch:
** Lenders including Bank Central Asia, Bank Mandiri, Bank Rakyat Indonesia, Bank Negara Indonesia
** Other financial companies such as BFI Finance, Adira Dinamika Multi Finance, Indomobil Multi Jasa and Wahana Ottomitra Multiartha
** Automotive and property stocks as benign inflation may raise expectations for rate cuts: Astra International, Indomobil Sukses Internasional, Bumi Serpong Damai, Alam Sutera Realty, Summarecon Agung, Agung Podomoro

Tickers
IJ (Alam Sutera Realty Tbk PT)
IJ (Astra International Tbk PT)
IJ (Bank Central Asia Tbk PT)
IJ (Bank Mandiri Persero Tbk PT)
IJ (Bank Negara Indonesia Persero Tbk PT)"
147,"1 Mar 19, 08:48","Company Update - Bank Central Asia (BBCA IJ) - 4Q18 review: Loans, NIM, and MPL improve
Mirae Asset Sekuritas Indonesia Company UpdateBank Central Asia (BBCA IJ) - 4Q18 review:Loans, NIM, and MPL improve by Lee Young Jun (lee.youngjun@miraeasset.co.id)Mar 1, 2019For 4Q18, Bank Centr"
148,"1 Mar 19, 08:42","SE Asian Stocks to Watch: Malaysia Airports, Bank Central Asia

(Bloomberg) -- MSCI Asean fell 1.4%, most since Dec. 6, to 799.88. 15 stocks trade ex-dividend.
Indonesia:
* Bank Central Asia (BBCA IJ): Posts All-Time High Net Income In 2018
* HM Sampoerna (HMSP IJ): Upgraded To Overweight At Jpmorgan; Pt 4,900 Rupiah
* Indofood CBP (ICBP IJ): Cut To Underweight At Jpmorgan; Pt 9,050 Rupiah
* Indofood Sukses (INDF IJ): Cut To Neutral At Jpmorgan; Pt 8,000 Rupiah

Malaysia:
* Apex Healthcare (APEX MK): Plans 3-For-1 Bonus Share Issue
* BIMB (BIMB MK): 4Q Net Income 161.4 Mln Ringgit Vs. 149.6 Mln Ringgit Y/Y;Downgraded To Hold At Cimb; Pt Myr4.26
* CIMB (CIMB MK): Downgraded To Hold At Maybank; Pt Myr5.85
* Malaysia Airports (MAHB MK): Fourth Quarter Net Income 28.1 Mln Ringgit; Turkish Airlines Won’t Buy Stake In Istanbul Airport: Ozdemir
* PPB Group (PEP MK): Fourth Quarter Net Income 221.3 Mln Ringgit
* Padini (PAD MK): Upgraded To Neutral At Midf Amanah; Pt Myr3.59
* Press Metal Aluminium (PMAH MK): Buys 50% Stake In Japan Alumina For A$256.9M
* QL Resources (QLG MK): Third Quarter Net Income 69.1 Mln Ringgit
* SP Setia (SPSB MK): Downgraded To Neutral At Midf Amanah; Pt Myr2.53
* Sunway Bhd (SWB MK): Fourth Quarter Net Income 192.3 Mln Ringgit; To Set Up 3B Ringgit Commercial Papers Program

Philippines:
* Holcim Philippines (HLCM PM): HCEO Sees Robust Construction Sector
* PAL Holdings (PAL PM): Says 1.1B Shares Transacted Via Special Block Sale
* Robinsons Retail (RRHI PM): Downgraded To Hold At Daiwa; Pt Php84.50

Singapore:
* Frasers Centrepoint Trust (FCT SP): Cut To Neutral At Jpmorgan; Pt S$2.30
* Mandarin Oriental (MAND SP): FY Underlying Profit Rises 19% To $65.1M
* Yangzijiang Shipbuilding (YZJSGD SP): 4Q Net Income 1.07 Bln Yuan

Thailand:
* Amata (AMATA TB): Fy Net 1.02 Bln Baht
* Asia Aviation (AAV TB): Nok: Major Shareholder Reports Many Parties Interested
* Bangkok Dusit (BDMS TB): Fy Net 9.19 Bln Baht
* Banpu (BANPU TB): Expects Six Projects To Start Operations In 2019
* Ch. Karnchang (CK TB): Fy Net 2.49 Bln Baht
* Glow Energy (GLOW TB): Engie Cfo Says Sale Of Glow Stake ‘Is Happening As We Speak’
* Kasikornbank (KBANK TB): Fy Net 38.5 Bln Baht
* Krung Thai Bank (KTB TB): Fy Net 28.5 Bln Baht
* Netbay (NETBAY TB): Downgraded To Hold At Cimb; Pt Thb30.60
* Rich Sport (RSP TB): Renews License Pact With Converse For Five Years
* Sino-Thai (STEC TB): Fy Net 1.62 Bln Baht
* TMB Bank (TMB TB): S&P Places Tmb Bank On Watch Positive On Potential Merger
* True Corp (TRUE TB): Fy Net 7.03 Bln Baht

Vietnam:
* Arabica Coffee Posts Biggest Monthly Drop Since August"
149,"6 Mar 19, 14:36","Mirae Asset Sekuritas Indonesia Company UpdateBank Central Asia (BBCA IJ) - 4Q18 review: Loans, NIM, and MPL improve by Lee Young Jun (lee.youngjun@miraeasset.co.id)Mar 1, 2019For 4Q18, Bank Centr
Mirae Asset Sekuritas Indonesia Company UpdateBank Central Asia (BBCA IJ) - 4Q18 review:Loans, NIM, and MPL improve by Lee Young Jun (lee.youngjun@miraeasset.co.id)Mar 1, 2019For 4Q18, Bank Centr"
150,"6 Mar 19, 08:54","Valbury Sekuritas Indonesia
Wednesday, 06 March 2019

Prediksi $IHSG

Sentimen pasar dari dalam negeri:

Bank Indonesia (BI) optimistis pertumbuhan ekonomi dapat mencapai 6% dalam empat sampai lima tahun ke depan sebagai dampak dari pembangunan infrastruktur yang dilakukan secara masif selama lima tahun terakhir. Infrastruktur yang dibangun pemerintah ini diarahkan agar terkoneksi dengan kawasan industri, sumber energi dan diperkuat dengan teknologi digital. Selain itu, pesatnya pertumbuhan ekonomi Indonesia juga dapat ditopang konsumsi rumah tangga dan investasi serta investasi.



Komite Ekonomi dan Industri Nasional (KEIN) menilai kenaikan BI-7 Days Reverse Repo Rate masih diperlukan. Hal ini mengingat beberapa indikator kondisi perekonomian masih belum stabil. Apabila suku bunga acuan tidak dinaikkan maka dikhawatirkan masyarakat akan mencari tempat lain untuk menyimpan dananya.



Sentimen pasar dari luar negeri :

Cina berencana memangkas pajak mencapai 2 triliun yuan atau sekitar US$298,31 miliar untuk mendorong investasi di sektor infrastruktur, dan meningkatkan pinjaman kepada UMKM sebagai stimulus guna mendorong laju pertumbuhan ekonomi. Cina akan memotong pajak pertambahan nilai (PPN) untuk sektor manufaktur menjadi 13% dari 16%, dan PPN untuk sektor transportasi dan konstruksi menjadi 9% dari 10%. Pemerintah juga akan mengurangi biaya jaminan sosial yang dibayarkan oleh perusahaan menjadi 16%. Perlambatan ekonomi global dan alotnya negosiasi dagang antara Cina dan AS diperkirakan masih akan membayangi pertumbuhan ekonomi di Cina.



Presiden AS Donald Trump menyatakan akan meninjau kembali hubungan dagang negaranya dengan sejumlah negara. Salah satu yang akan ditinjau adalah hubungan dagang dengan India. Trump menyatakan keputusannya untuk mengakhiri hubungan dagang tersebut dilakukan karena India dinilai belum memberikan akses yang adil terhadap ekspor AS ke negara tersebut. Selain itu, pemerintah AS juga menghentikan kebijakan serupa dengan Turki yang dianggap tidak layak mendapatkan fasilitas keringanan bea masuk dari AS karena ekonomi Turki sudah berkembang.



Prediksi IHSG :

Dari sentimen diatas yang terbilang minin insentif buat pasar serta terbatasnya katalis positif baik dari dalam dan luar negeri. Namun, laporan laba perusahaan meski publikasi belum begitu banyak setidaknya dapat memberikan optimis bagi pelaku pasar. Diperkirakan IHSG bergerak mixed, potensi masih koreksi meski mulai terbatas.

Perspektif Teknikal
Support Level : 6405/6369/6329
Resistance Level : 6482/6522/6558
Major Trend : Down
Minor Trend : Up
Pattern : Down to up


Trading Recommendation

: Trading Buy
* Close 7300, TP 7450
* Boleh buy di level 7100-7300
* Resistance di 7450 & support di 7100
* Waspadai jika tembus di 7100
* Batasi resiko di 7025



: Trading Buy
* Close 27475, TP 27925
* Boleh buy di level 27275-27475
* Resistance di 27925 & support di 27275
* Waspadai jika tembus di 27275
* Batasi resiko di 27150



: Trading Buy
* Close 3860, TP 3930
* Boleh buy di level 3850-3860
* Resistance di 3930 & support di 3850
* Waspadai jika tembus di 3850
* Batasi resiko di 3820



: Trading Buy
* Close 3870, TP 3970
* Boleh buy di level 3830-3870
* Resistance di 3970 & support di 3830
* Waspadai jika tembus di 3830
* Batasi resiko di 3800



: Trading Buy
* Close 3180, TP 3250
* Boleh buy di level 3120-3180
* Resistance di 3250 & support di 3120
* Waspadai jika tembus di 3120
* Batasi resiko di 3090



: Trading Buy
* Close 1430, TP 1465
* Boleh buy di level 1365-1430
* Resistance di 1465 & support di 1365
* Waspadai jika tembus di 1365
* Batasi resiko di 1350



Ket. TP : Target Price



WATCHING ON SCREEN;

, , , , ,

(Disclaimer ON)"
151,"1 Mar 19, 15:24",RESULTS NOTE : BBCA : Modest result as NIMs slowly widening
152,"1 Mar 19, 09:24","Premier Insight : BBCA, – Modest FY18 (in-line)"
153,"1 Mar 19, 09:07","BCA & BRI Siapkan Aplikasi Online

$BBCA $BBRI"
154,"1 Mar 19, 08:51","Samuel Daily Report 01 Maret 2019

$IHSG berpotensi menguat dipicu baiknya laporan keuangan emiten.

Indeks AS semalam ditutup melemah meski GDP 4Q18 mencatat pertumbuhan 2,6% (diatas konsensus: +2,2%). Pelemahan disinyalir dipicu oleh tidak tercapainya kesepakatan antara US dan Korea Utara menyusul pertemuan kedua pemimpin, Donald Trump dan Kim Jong Un. Disisi lain, berdasarkan keterangan penasihat ekonomi Gedung Putih, Larry Kudlow, negosiasi AS – China berlangsung kondusif dan mendekati kesepakatan. Bursa Asia Pasifik dibuka menguat menyusul optimisme ekonomi AS, namun rawan terkoreksi menanti rilisnya data manufaktur China.

Harga minyak Brent tercatat turun 0,5% dod ke USD 66,0/b setelah sebelumnya menguat 1,8% di sesi sebelumnya. Pelemahan harga minyak disebabkan oleh adanya indikasi ekonomi China melemah ditengah kenaikan produksi minyak AS. Produksi minyak AS tercatat sebesar 11,8 juta barel/d.

IHSG hari ini kami perkirakan menguat mengikuti bursa Asia Pasifik. Investor mencermati laporan keuangan yang tercatat sedikit diatas estimasi dengan pertumbuhan kredit yang melebihi pertumbuhan kredit industri. Dari data ekonomi, pelaku pasar menanti rilisnya data inflasi dimana konsensus mengestimasi sebesar 2,75% yoy. Nilai tukar rupiah tercatat melemah ke Rp14.099, sementara pasar EIDO melemah -3% dan indeks syariah melemah.

Highlights
* : Net Profit tumbuh 10,9% menjadi Rp 25,9 triliun
* Sektor CPO: CPOPC sepakat tolak kebijakan antisawit UE
* Sektor CPO: 30% produksi sawit RI diarahkan untuk green fuel"
155,"1 Mar 19, 08:48","Watch Indonesian Banks as Inflation Seen at Near Decade Low

(Bloomberg) -- Indonesian banks and other interest-rate sensitive stocks may react as February data is forecast to show the slowest inflation rate in almost 10 years.

* Year-on-year inflation is expected to slow to 2.75%, according to median estimate of 24 economists in a Bloomberg survey; that would be the lowest since Nov. 2009
** Central Statistics Agency scheduled to hold CPI press briefing at 9 a.m. Jakarta time, with the figures being released minutes after its start
* Low inflation would provide room for the central bank to ease its monetary policy
* Stocks to watch:
** Lenders including Bank Central Asia, Bank Mandiri, Bank Rakyat Indonesia, Bank Negara Indonesia
** Other financial companies such as BFI Finance, Adira Dinamika Multi Finance, Indomobil Multi Jasa and Wahana Ottomitra Multiartha
** Automotive and property stocks as benign inflation may raise expectations for rate cuts: Astra International, Indomobil Sukses Internasional, Bumi Serpong Damai, Alam Sutera Realty, Summarecon Agung, Agung Podomoro

Tickers
IJ (Alam Sutera Realty Tbk PT)
IJ (Astra International Tbk PT)
IJ (Bank Central Asia Tbk PT)
IJ (Bank Mandiri Persero Tbk PT)
IJ (Bank Negara Indonesia Persero Tbk PT)"
156,"1 Mar 19, 08:48","Company Update - Bank Central Asia (BBCA IJ) - 4Q18 review: Loans, NIM, and MPL improve
Mirae Asset Sekuritas Indonesia Company UpdateBank Central Asia (BBCA IJ) - 4Q18 review:Loans, NIM, and MPL improve by Lee Young Jun (lee.youngjun@miraeasset.co.id)Mar 1, 2019For 4Q18, Bank Centr"
157,"1 Mar 19, 08:42","SE Asian Stocks to Watch: Malaysia Airports, Bank Central Asia

(Bloomberg) -- MSCI Asean fell 1.4%, most since Dec. 6, to 799.88. 15 stocks trade ex-dividend.
Indonesia:
* Bank Central Asia (BBCA IJ): Posts All-Time High Net Income In 2018
* HM Sampoerna (HMSP IJ): Upgraded To Overweight At Jpmorgan; Pt 4,900 Rupiah
* Indofood CBP (ICBP IJ): Cut To Underweight At Jpmorgan; Pt 9,050 Rupiah
* Indofood Sukses (INDF IJ): Cut To Neutral At Jpmorgan; Pt 8,000 Rupiah

Malaysia:
* Apex Healthcare (APEX MK): Plans 3-For-1 Bonus Share Issue
* BIMB (BIMB MK): 4Q Net Income 161.4 Mln Ringgit Vs. 149.6 Mln Ringgit Y/Y;Downgraded To Hold At Cimb; Pt Myr4.26
* CIMB (CIMB MK): Downgraded To Hold At Maybank; Pt Myr5.85
* Malaysia Airports (MAHB MK): Fourth Quarter Net Income 28.1 Mln Ringgit; Turkish Airlines Won’t Buy Stake In Istanbul Airport: Ozdemir
* PPB Group (PEP MK): Fourth Quarter Net Income 221.3 Mln Ringgit
* Padini (PAD MK): Upgraded To Neutral At Midf Amanah; Pt Myr3.59
* Press Metal Aluminium (PMAH MK): Buys 50% Stake In Japan Alumina For A$256.9M
* QL Resources (QLG MK): Third Quarter Net Income 69.1 Mln Ringgit
* SP Setia (SPSB MK): Downgraded To Neutral At Midf Amanah; Pt Myr2.53
* Sunway Bhd (SWB MK): Fourth Quarter Net Income 192.3 Mln Ringgit; To Set Up 3B Ringgit Commercial Papers Program

Philippines:
* Holcim Philippines (HLCM PM): HCEO Sees Robust Construction Sector
* PAL Holdings (PAL PM): Says 1.1B Shares Transacted Via Special Block Sale
* Robinsons Retail (RRHI PM): Downgraded To Hold At Daiwa; Pt Php84.50

Singapore:
* Frasers Centrepoint Trust (FCT SP): Cut To Neutral At Jpmorgan; Pt S$2.30
* Mandarin Oriental (MAND SP): FY Underlying Profit Rises 19% To $65.1M
* Yangzijiang Shipbuilding (YZJSGD SP): 4Q Net Income 1.07 Bln Yuan

Thailand:
* Amata (AMATA TB): Fy Net 1.02 Bln Baht
* Asia Aviation (AAV TB): Nok: Major Shareholder Reports Many Parties Interested
* Bangkok Dusit (BDMS TB): Fy Net 9.19 Bln Baht
* Banpu (BANPU TB): Expects Six Projects To Start Operations In 2019
* Ch. Karnchang (CK TB): Fy Net 2.49 Bln Baht
* Glow Energy (GLOW TB): Engie Cfo Says Sale Of Glow Stake ‘Is Happening As We Speak’
* Kasikornbank (KBANK TB): Fy Net 38.5 Bln Baht
* Krung Thai Bank (KTB TB): Fy Net 28.5 Bln Baht
* Netbay (NETBAY TB): Downgraded To Hold At Cimb; Pt Thb30.60
* Rich Sport (RSP TB): Renews License Pact With Converse For Five Years
* Sino-Thai (STEC TB): Fy Net 1.62 Bln Baht
* TMB Bank (TMB TB): S&P Places Tmb Bank On Watch Positive On Potential Merger
* True Corp (TRUE TB): Fy Net 7.03 Bln Baht

Vietnam:
* Arabica Coffee Posts Biggest Monthly Drop Since August"
158,"30 Jan 19, 10:12","Valbury Sekuritas Indonesia
Wednesday, 30 January 2019

Prediksi $IHSG

Sentimen pasar dari dalam negeri:

Pemerintah akan merampungkan peraturan mengenai pajak penghasilan (PPh) devisa hasil ekspor (DHE) pada pekan ini. Peraturan PPh DHE dituangkan di dalam Peraturan Menteri Keuangan (PMK). Sebelumnya Presiden Joko Widodo telah menandatangani Peraturan Pemerintah (PP) Nomor 1 Tahun 2019 tentang DHE dari Kegiatan Pengusahaan, Pengelolaan dan/atau Pengolahan Sumber Daya Alam pada 10 Januari 2019. Peraturan ini khusus devisa berupa devisa hasil ekspor sumber daya alam dari sektor pertambangan, perkebunan, kehutanan, dan perikanan, wajib dimasukkan ke dalam sistem keuangan Indonesia. Dengan diterapkan kebijakan ini,dapat memperkuat stabilitas makroekonomi dan sumber pembiayaan ekonomi. Selain itu juga dapat memperkuat stabilitas nilai tukar dan meningkatkan kesinambungan pasar valuta asing domestik serta dapat mengurangi ketergantungan pada dana asing jangka pendek.

Sri Mulyani Indrawati mengatakan bahwa kondisi ekonomi dalam negeri sepanjang kuartal IV 2018 dalam kondisi normal dan berjalan baik. Keseluruhan aspek yang dilihat oleh KSSK menunjukkan bahwa sistem keuangan Indonesia dalam kondisi normal dan berjalan baik. Beberapa kondisi yang menjaga pertimbangan KSSK adalah kondisi perekonomian global termasuk koreksi pertumbuhan ekonomi yang disampaikan oleh lembaga luar negeri seperti IMF. KSSK juga mengamati kebijakan AS baik secara moneter maupun perang dagang dengan Cina. Hasil penelitian seluruh potensi risiko yang berasal dari luar negeri seperti pelemahan kondisi perekonomian global yang disampaikan oleh berbagai pihak termasuk IMF yang menurunkan proyeksi ekonomi tahun ini.


Sentimen pasar dari luar negeri :

Presiden Donald Trump akan menyampaikan pidato kenegaraan di hadapan kongres AS pada 5 Februari 2019. Pidato Trump hanya 10 hari sebelum batas waktu bagi anggota parlemen dan presiden untuk menyetujui paket keamanan perbatasan yang mencegah penutupan pemerintah berikutnya. Ketua DPR Nancy Pelosi sebelumnya membatalkan untuk mengundang Trump menyampaikan pidatonya karena shutdown. Pelosi mengatakan bahwa presiden tidak akan berpidato di Kongres sampai penutupan diakhiri. Shutdown telah menyebabkan kerugian secara keseluruhan sekitar USD11 miliar terhadap perekonomian AS.

Kongres AS akan mengusahakan supaya Presiden Trump atau presiden AS lainnya tidak akan bisa meluncurkan serangan nuklir yang pertama kearah lawan tanpa adanya pernyataan perang yang dikeluarkan oleh Kongres. Hal ini berkenaan dengan pernyataan Trump sebelumnya yang menantang pemimpin Korea Utara Kim Jong-Un tentang siapa yang punya kenop nuklir yang lebih besar.

Prediksi IHSG :
Bauran sentimen baik dari dalam negeri dan luar negeri yang terbilang terbatas katalis positif ke pasar masih menyulitkan bagi IHSG untuk bisa melaju ke teritorial positif pada perdagangan saham hari ini

Perspektif Teknikal

Support Level : 6415/6393/6358
Resistance Level : 6472/6507/6528
Major Trend : Down
Minor Trend : Up
Pattern : Down to up


Trading Recommendation

: Trading Buy
Close 3840, TP 3940
Boleh buy di level 3800-3840
Resistance di 3940 & support di 3800
Waspadai jika tembus di 3800
Batasi resiko di 3770


: Trading Buy
Close 27700, TP 27900
Boleh buy di level 27350-27700
Resistance di 27900 & support di 27350
Waspadai jika tembus di 27350
Batasi resiko di 27250


: Trading Buy
Close 7700, TP 7775
Boleh buy di level 7550-7700
Resistance di 7775 & support di 7550
Waspadai jika tembus di 7550
Batasi resiko di 7500


: Trading Buy
Close 4880, TP 4930
Boleh buy di level 4790-4880
Resistance di 4930 & support di 4790
Waspadai jika tembus di 4790
Batasi resiko di 4760


: Trading Buy
Close 2290, TP 2350
Boleh buy di level 2240-2290
Resistance di 2350 & support di 2240
Waspadai jika tembus di 2240
Batasi resiko di 2210



: Trading Buy
Close 1000, TP 1015
Boleh buy di level 980-1000
Resistance di 1015 & support di 980
Waspadai jika tembus di 980
Batasi resiko di 970



Ket. TP : Target Price



WATCHING ON SCREEN;
, , , , , .


(Disclaimer ON)"
159,"23 Jan 19, 09:12","Mirae Asset Sekuritas Indonesia Company UpdateBank Central Asia (BBCA) - 4Q18 preview: Earnings quality improvements and solid loan growth by Lee Young Jun (lee.youngjun@miraeasset.co.id) Dec 14, 2018
Mirae Asset Sekuritas Indonesia Company UpdateBank Central Asia (BBCA) - 4Q18 preview: Earnings quality improvements and solid loan growth by Lee Young Jun (lee.youngjun@miraeasset.co.id) Dec 14, 2018"
