,DateTime,News
89,"29 Nov 18, 09:43","Indonesian Stocks Rally as Central Bank to Allow Rupiah to Gain

(Bloomberg) -- Indonesian equities rallied, sending the Jakarta Composite Index to rise the most in Asia, after central bank said it will allow the rupiah to strengthen further in line with its fundamentals.
* Jakarta Composite Index gains as much as 1.4% to highest since Aug. 30
** Jakarta Consumer Goods Index +1.8%, gaining most among 9 industry groups in the benchmark measure
** Unilever Indonesia +3.2%, Bank Rakyat Indonesia +2.2%, Bank Mandiri +2.4%, Hanjaya Mandala Sampoerna +1.9%
* NOTE: Central bank will “provide room” for the rupiah to continue strengthening in line with market mechanism, Nanang Hendarsah, executive director for monetary management, says
* NOTE: Bank Indonesia to Allow Rupiah to Strengthen Against Dollar (1)"
90,"21 Nov 18, 09:20","Indonesia Stocks Fall Most in Asia as Market Back From Holiday

(Bloomberg) -- Indonesian equities dropped the most in Asia, led by retreat in banks and mining stocks, as the local market reopens after a public holiday on Tuesday.
* Jakarta Composite Index falls as much as 1.6%
** Bank Rakyat Indonesia -2.8%, Bank Mandiri -3%, Unilever Indonesia -2.2%; shares provide biggest drag in benchmark gauge
** Jakarta Finance Index -1.6%, falling most among 9 industry groups in Jakarta Composite, followed by Jakarta Mining Index
* NOTE: Rupiah Halts Five-Day Rally Amid Stock Rout: Inside Indonesia
* NOTE: Japanese Stocks Fall as Tech Selloff, Oil Plunge Hurt Sentiment"
91,"21 Nov 18, 09:05","FR CGS-CIMB (YU) : Unilever Indonesia | PDF
Weight loss hurts
$UNVR IJ / UNVR.JK | REDUCE - Downgrade | Rp41,475.00 tp:Rp31,700.00▼
Mkt.Cap:US$21,657.00m | Avg.Daily Vol:US$6.91m | Free Float:15.00%
Personal Products
Author(s): Patricia GABRIELA +62 (21) 3006 1734,



* ’s share price has declined over the past 2 weeks as the talks of a change in LQ45 and IDX30 to free float adjusted weightings materialised.
* Based on IDX’s assessment, ’s weighting in LQ45 could drop from 7.6% at end-Oct 18 to 3.1% in Feb 19 (after rebalancing).
* This may hit its lofty valuation which may revert to pre-1Q16 levels when it traded at 158% premium to its DDM, in our estimate. Cut TP to Rp31,700."
92,"21 Nov 18, 09:01","FR CGS-CIMB (YU) : Strategy | PDF
Index change: free float adjusted market cap
Author(s): Erwan TEGUH +62 (21) 30061720, Peter P. SUTEDJA, Namira LAHUDDIN


* The Indonesia Stock Market (IDX) shall adjust its two leading indices (LQ45 and IDX30) from market cap to free float adjusted in its Jan 19 review.
* The change shall increase weighting of banking and infra/utilities/transport sector, while consumer goods’ weighting will decrease the most.
* Key beneficiaries from weighting changes are , , , , , , ADRO, INTP. Losers are HMSP, , GGRM, ICBP, PTBA."
93,"15 Nov 18, 10:04","Danareksa Sekuritas
Unilever Indonesia: Overhangs remain
($UNVR IJ. IDR 40,000 HOLD TP IDR 38,900)

We expect UNVR to show better performance in 2019 with 6% yoy
earnings growth. To counter intense competition in the FMCG
business the company will seek to launch new SKU and relaunch
existing products. Maintain HOLD with a lower TP of IDR38,900."
94,"15 Nov 18, 09:24","Danareksa Equity Snapshot - UNVR, 15 November 2018
Unilever Indonesia(UNVR IJ) Overhangs remain We expect UNVR to show better performance in 2019 with 6% yoy earningsgrowth. To counter intense competition in the FMCG business the company willseek to l…"
95,"14 Nov 18, 09:46","PT Valbury Sekuritas Indonesia
Market Summary
14 November 2018


VIEW MARKET

Sentimen pasar dari dalam negeri:
Pemerintah menyatakan bahwa ekonomi Indonesia tumbuh cukup baik di kisaran 5%. Pertumbuhan ekonomi ini diikuti dengan penurunan pengangguran hingga mencapai 5,13%, terendah dalam 20 tahun terakhir atau berada di angka 9,28%.

Sejak Januari hingga September 2018, Current account deficit (CAD) Indonesia mencapai US$22,5 miliar. Sementara itu, CAD hingga September, meningkat tajam dibandingkan dengan sepanjang tahun 2017 sebesar US$17 miliar. Jika CAD berada di kisaran US$8 miliar hingga US$9 miliar, maka sepanjang tahun 2018 CAD diperkirakan mencapai US$30,5 miliar, atau berada pada kisaran 3%-3,1% terhadap PDB.

Sentimen pasar dari luar negeri :
Dari AS, pemerintah AS kembali menekan Jepang untuk mengurangi surplus perdagangannya dengan AS. Pada Selasa (13/11/2018), Wakil Presiden Mike Pence mengatakan barang dan jasa AS terlalu sering menghadapi hambatan di Jepang dan perjanjian perdagangan bilateral menawarkan jalan terbaik ke depan. Sebelumnya Trump mengkritik Jepang bahwa Tokyo memperlakukan AS secara tidak adil dengan mengirim jutaan mobil ke Amerika Utara dengan memblokir impor mobil dan produk pertanian AS.

Menteri Keuangan Jepang Taro Aso berencana bertemu dengan Wakil Presiden AS Mike Pence untuk membahas hubungan dagang sekaligus program nuklir dan misil Korea Utara. Pertemuan tersebut tidak akan membahas soal ekonomi kedua negara dalam pertemuan.

Prediksi :
Diperkirakan IHSG berpeluang kembali melanjutkan penguatan. Kenaikan indeks saham Indonesia sejalan dengan perkiraan kenaikan indeks bursa regional Asia pada hari ini, ditengah ketidakpastian akibat perang dagang yang mulai mengarah potensi keterlibatan Jepang. Sebelumnya AS telah berseteru dengan Cina masalah perdagangan.

Perspektif tenikal
Support Level : 5772/5708/5669
Resistance Level : 5875/5914/5977
Major Trend : Down
Minor Trend : Up
Pattern : Up to down

TRADING IDEAS :
These recommendations based on technical and only intended for one day trading

: Trading Buy
• Close 7150, TP 7275
• Boleh buy di level 6900-7150
• Resistance di 7275 & support di 6900
• Waspadai jika tembus di 6900
• Batasi resiko di 6850

: Trading Buy
• Close 3350, TP 3400
• Boleh buy di level 3270-3350
• Resistance di 3400 & support di 3270
• Waspadai jika tembus di 3270
• Batasi resiko di 3250

: Trading Buy
• Close 24075, TP 24325
• Boleh buy di level 23575-24075
• Resistance di 24325 & support di 23575
• Waspadai jika tembus di 23575
• Batasi resiko di 23500

: Trading Buy
• Close 77000, TP 77850
• Boleh buy di level 75975-77000
• Resistance di 77850 & support di 75975
• Waspadai jika tembus di 75975
• Batasi resiko di 75800

: Trading Buy
• Close 17650, TP 18150
• Boleh buy di level 16950-17650
• Resistance di 18150 & support di 16950
• Waspadai jika tembus di 16950
• Batasi resiko di 16750

: Trading Buy
• Close 8550, TP 8700
• Boleh buy di level 8350-8550
• Resistance di 8700 & support di 8350
• Waspadai jika tembus di 8350
• Batasi resiko di 8275

Ket. TP : Target Price

WATCHING ON SCREEN;
PWON, ASII, HMSP, , PTBA, TKIM, LPPF, POOL.

(Disclaimer ON)"
96,"14 Nov 18, 09:31","PT. Korea Investment and Sekuritas Indonesia
Rabu, 14 November 2018


MARKET REVIEW
IHSG menguat 58 point membentuk candle dengan body naik dan shadow pendek indikasi kekuatan naik. IHSG berpeluang konsolidasi menguat dengan support di level 5800 sampai 5747 dan resistance di level 5850 sampai 5884.


MARKET OUTLOOK
Upaya pemulihan Wall Street gagal, Selasa (13/11), dengan pasar kehilangan momentum di bawah tekanan dari berlanjutnya kejatuhan harga minyak dan melemahnya Boeing. Indeks patokan Dow Jones Industrial Average kehilangan 0,40 persen atau 100,69 poin menjadi ditutup pada 25.286,49, Sementara itu, indeks berbasis luas S&P 500 berkurang 4,04 poin atau sekitar 0,15 persen menjadi 2.722,18, sedangkan indeks Komposit Nasdaq pada dasarnya flat, naik tipis 0,01 poin menjadi 7.200.87.

Bursa ekuitas Eropa bergerak lebih tinggi, Selasa (13/11), dibantu oleh pembalikan saham di pasar Amerika Serikat, dan didorong harapan kesepakatan perdagangan antara Amerika Serikat dan China. Di pasar regional utama, indeks FTSE 100 Inggris naik tipis 0,01 persen atau 0,68 poin menjadi 7.053,76, DAX Jerman meningkat 146,78 poin atau 1,30 persen menjadi 11.472,22, dan CAC 40 Prancis bertambah 0,85 persen (42,76 poin) menjadi 5.101,85.

Bursa saham Asia tergelincir ke zona merah pada sesi pagi perdagangan hari Selasa (13/11). Tekanan pada market Asia seiring koreksi saham-saham teknologi di Wall Street serta penurunan tajam harga minyak. Sementara risiko politik di Eropa mendorong laju USD karena para pemodal melepas aset berisiko. Indeks Nikkei 225 (Jepang) -2,17% ke posisi level 21.787. Indeks Hang Seng (Hong Kong) -0,10% ke posisi 25.606. Indeks Straits Times (Singapura) -0,55% ke level 3.051.

Indeks Harga Saham Gabungan ( IHSG ) bangkit pada akhir sesi pagi perdagangan hari Selasa (13/11). IHSG menguat +0,69 persen (+40 poin) ke level 5.817. Sektor aneka industri dan konsumsi menjadi penopang utama laju IHSG . Kedua sektor tersebut menguat masing-masing +2,06 persen dan +1,4 persen. Nilai tukar rupiah -0,46 persen ke level Rp14.883




Last Price : 3,400
Buy : 3,290 - 3,430
cut loss: 3,220
Area cut loss bila turun di bawah level 3,220 dan target penguatan ke level 3,550 sampai 3,680.


Last Price : 785
Buy : 765 - 800
cut loss: 750
Area cut loss bila turun di bawah level 750 dan target penguatan ke level 825 sampai 840.


Last Price : 8,550
Buy : 8,300 - 8,675
cut loss: 8,100
Area cut loss bila turun di bawah level 8,100 dan target penguatan ke level 9,025 sampai 9,200.


Last Price : 39,950
Buy : 38,900 - 40,700
cut loss: 38,100
Area cut loss bila turun di bawah level 38,100 dan target penguatan ke level 41,900 sampai 42,800."
97,"13 Nov 18, 09:26","Unilever Indonesia Sets 2018 Interim Dividend at 410 Rupiah/Shr

(Bloomberg) -- Co. to pay 3.13t rupiah interim dividend for 2018, it says in statement published in Investor Daily Indonesia newspaper.
* Dividend will be paid on Dec. 5

$UNVR"
98,"13 Nov 18, 09:22","DB : Fighting the flow: could buying opportunity emerge for $HMSP and $UNVR post the Friday massive sell-off?


IDX plan to change the weighting formula of its LQ45 and IDX 30 indices to “free-float market cap driven” has triggered massive decline in HMSP (-10%) and UNVR (-4%) share price on Friday, given their relatively low-free float.

Further sell-off on those name are expected. Yet, investors might wonder, at what point buying opportunity for both names could emerge?

To answer this question, we estimate the fair valuation of HMSP and post the indices adjustment. Note that some part of premium in HMSP and ’s valuation multiple have been driven by scarcity value of their share, whom have been looking after as they represent large portion of the index.

We believe the fair valuation multiple for HMSP is the company’s valuation multiple pre share re-floating in 2016 - at the range of 27.0-28.0x one-year forward PE. Note that the company’s valuation multiple has re-rated materially to 35.0-40.0x one-year forward PE after share re-floating, which led to inclusions into several indices. This implied target price range of Rp3,100-3,250 per share.

On the other side, from technical point of view, we think ’s fair valuation multiple is the average valuation of foreign operations of FMCG MNCs in emerging Asia – or around 41x 2019E PE. This is as will have similar market cap weighting with its peers in emerging Asia after the adjustment by IDX. This implied target price range of Rp41,400 per share. Hence, we see tactical buying opportunities on .


(12/11/2018)"
99,"13 Nov 18, 09:21","$IHSG: 5777.05
Faktor global, Indeks Dow Jones dan nasdaq ditutup melemah cukup signifikan masing-masing -2.32% dan -2.78% seiring aksi jual yang terjadi pada saham Apple Inc, respon negatif investor terhadap menguatnya US$ dollar dan kekhawatiran terhadap perdagangan global. Melemahnya saham Apple Inc akibat Lumentum Holdings yang menjadi pembuat teknologi face recognation Apple Inc menurunkan outlook 2Q19. Menguatnya US$ dollar menimbulkan kekhawatiran investor terhadap pengaruhnya pada penjualan perusahaan multinasional US. Sementara itu, ketegangan perdagangan global kembali meningkat menyusul keluarnya berita bahwa Trump beranggapan ancaman tarif otomotif adalah taktik jitu untuk melakukan negosiasi perdagangan. Melemahnya indeks global dapat memberikan sentimen negatif terhadap pasar hari ini.

Aspek teknikal indeks, indeks pada perdagangan hari ini diperkirakan akan kembali bergerak melemah menyusul perdagangan kemarin yang ditutup negatif disertai dengan pembentukan candlestick bearish. Range pergerakan indeks untuk hari ini diperkirakan akan berada di rentang 5690-5865.

Rekomendasi Harian

– BUY

Harga melakukan rebound sehingga aksi beli dapat dilakukan di level Rp23,500 dengan target keuntungan di level Rp25,500.

– BUY

Harga diperkirakan dapat bertahan di level support sehingga aksi beli dapat dilakukan di level Rp23,600 dengan target keuntungan di level Rp24,500.

Berita Korporasi

: Pendapatan 9M18 naik 12.95% menjadi US$2.44 miliar vs 9M17 sebesar US$2.16 miliar. Laba bersih 9M18 naik 123% menjadi US$218.4 juta vs 9M17 sebesar US$97.9 juta.

akan membagikan dividen interim 2018 sebesar Rp410 per saham dengan cum dividen di pasar reguler 15 November 2018.

akan membagikan dividen interim 2018 sebesar Rp20 per saham dengan cum dividen di pasar reguler 16 November 2018.

: Pendapatan 9M18 naik 6.5% menjadi Rp3.16 triliun vs 9M18 sebesar Rp2.97 triliun. Laba bersih 9M18 turun 4% menjadi Rp623.45 miliar vs 9M17 sebesar Rp650.1 miliar.

menargetkan produksi dan penjualan batubara pada kuartal IV/2018 sejumlah 8.5 juta ton sehingga mencapai 35.3 juta ton sepanjang tahun ini. Perseroan melalui anak usahanya, PT Kideco Jaya Agung dan PT Multi Tambangjaya Utama (MUTU) berupaya memenuhi target produksi batu bara di tahun ini.

Info lengkap baca UOBKH retail monitor

Please click here for full disclosures/disclaimers:"
100,"12 Nov 18, 08:59","$IHSG: 5874.15
Hari ini sentimen pasar global cenderung negatif menyusul melemahnya indeks Dow Jones dan Nasdaq masing-masing sebesar -0.77% dan -1.65%. Melemahnya indeks global akibat kekhawatiran investor terhadap terus melemahnya harga minyak dunia yang dapat menyebabkan pertumbuhan ekonomi dunia melambat. Selain itu, data penjualan otomotif China yang turun 11.7% bulan lalu turut meningkatkan kekhawatiran terhadap melambatnya ekonomi dunia. Faktor dalam negeri, pasar diperkirakan masih akan didominasi oleh aksi individual saham-saham terutama pada saham HMSP, UNVR, dan GGRM yang mengalami penurunan tajam pada akhir minggu lalu.

Aspek teknikal indeks, penutupan indeks pada akhir minggu lalu masih berada diatas MA 10 dan 20 hari mengindikasikan penurunan yang terjadi pada jumat lalu masih bersifat konsolidasi dari kenaikan indeks yang cukup signifikan sejak akhir bulan Oktober 2018. Selain itu, penurunan tersebut masih diatas retracement fibonacci 38.2% yang merupakan batas indikator konsolidasi. Namun demikian, indikator jangka pendek Stochastic Oscilator membentuk deadcross dan menunjukkan masih adanya tekanan jual sehingga indeks hari ini diperkirakan berpotensi melemah terbatas dan menguji support pada level 5840. Sementara itu, resistance indeks hari ini diperkirakan berada pada level 5930.

Rekomendasi Harian

– BUY

KLBF membentuk pola candlestick continuation pattern pada perdagangan Jumat lalu. Investor dapat melakukan aksi beli pada level Rp1,400 dengan target penguatan ke level Rp1,465.

– BUY

TPIA mengalami rebound dari level terendah hariannya Rp4,540 dan ditutup menguat di Rp4,850. Investor sebaiknya melakukan buy on breakout ke atas Rp4,850 dengan target penguatan diperkirakan ke level Rp5,100.

Berita Korporasi

membukukan pertumbuhan penjualan biodiesel sebesar 50% dalam periode 9 bulan pertama tahun ini.

akan membagikan dividen interim sebesar Rp10 per saham dengan cum dividen di pasar reguler dan negosiasi pada 15 November 2018. Recording date pada 21 November 2018 dan pembayaran pada 12 Desember 2018.

menargetkan dapat membukukan order book sebesar Rp6.5 triliun untuk pekerjaan di luar negeri pada tahun ini.

menargetkan pertumbuhan penjualan tahun depan sebesar 10% yoy.

akan menambah 9 gerai lagi sepanjang kuartal IV/2018 baik di wilayah Indonesia bagian barat hingga timur.

IPO: PT Pool Advista Finance Tbk menetapkan harga pelaksanaan penawaran umum perdana saham (IPO) pada Rp135 per saham.

menargetkan akuisisi PT Pertamina Gas (pertagas) akan selesai pada bulan Desember 2018 atau mundur dari rencana awal pada bulan September 2018.

Ekonomi RI: Defisit neraca transaksi berjalan (current account defisit/CAD) pada 3Q18 mencapai US$8.8 miliar atau 3.37% terhadap produk domestik bruto (PDB). Penurunan kinerja CAD 3Q18 terutama dipengaruhi oleh meningkatnya defisit neraca perdagangan migas. Angka defisit CAD 3Q18 tersebut lebih tinggi dari CAD 2Q18 sebesar US$8 miliar atau 3.02% terhadap PDB. Dengan demikian, posisi CAD 9M18 tercatat 2.86% terhadap PDB atau masih dibawah 3% sebagai batas aman.

Info lengkap baca UOBKH retail monitor

Please click here for full disclosures/disclaimers:"
101,"9 Nov 18, 16:00","Nov, 8th 2018
Rencana IDX mengubah pembobotan di LQ45 dan IDX30 menjadi free float adjusted, yang inti nya akan membuat saham yang free float nya besar memiliki bobot yg lebih besar di index LQ45 dan IDX30 dan sebalik nya. Saham seperti $BBCA $TLKM $ASII dan $BMRI akan cenderung memilik bobot yang naik dan saham2 seperti $HMSP $UNVR dan $TPIA akan turun bobot nya di index tersebut di atas. Ini akan berpengaruh terhadap MI asuransi dapen yang menggunakan index LQ45 dan IDX30 sebagai acuan terutama untuk semua produk ETF. Pengumuman resmi akan diadakan Nov18 dan index weighting baru akan diluncurkan Feb19 secara bertahap"
102,"8 Nov 18, 09:30","Valbury Sekuritas
Kamis, 8 November 2018


Prediksi IHSG
Sentimen pasar dari dalam negeri :

BI mengindikasikan pelemahan penjualan eceran Oktober 2018 yang tumbuh 3,9% YoY dibandingkan pada bulan sebelumnya 4,8% YoY. Sedangkan Agustus berada pada 6,1% YoY yang disinyalir didorong event seperti Asian Games. Pelemahan tersebut dipengaruhi oleh makanan, minuman dan tembakau yang naik tipis 4,8% YoY pada Oktober 2018, dibandingkan 6,1% YoY September. Juga kelompok bahan bakar kendaraan bermotor yang diproyeksikan berada 14,0% YoY Oktober dibandingkan September di 17,5% YoY.

Rupiah dalam tren menguat beberapa hari terakhir dan sempat menyentuh Rp14.600 per dolar AS dari Oktober yang sempat melewati Rp15.300 per dolar AS. Kami mencatat beberapa sentimen domestik mendorong penguatan rupiah seperti angka PDB Oktober 2018 yang diatas estimasi walaupun melambat di 5,17% YoY. Selain itu, outlook makro yang semakin positif di 2019 seperti defisit anggaran yang turun menjadi 1,84% dan pembiayaan utang yang turun 7,25% YoY.

Sentimen atas apresiasi rupiah juga ditopang oleh membaiknya posisi cadangan devisa Indonesia hingga akhir Oktober mencapai US$115,2 miliar, atau naik US$400 juta jika dibanding September yang sebesar US$114,8 miliar. Cadangan devisa tersebut cukup aman untuk pembayaran utang luar negeri.



Sentimen pasar dari luar negeri :

Demokrat diproyeksikan akan memenangkan DPR AS dalam pemilu sela, sedangkan Republik diestimasikan dapat mempertahankan senat. Jika terealisasi, kemenangan Demokrat di DPR dapat merubah arah politik AS termasuk adanya pengawasan extra terhadap Trump dan kebijakan Trump pun diperkirakan tidak akan mudah berjalan mulus, termasuk masalah budgeter. Kami memandang kemenangan demokrat menunjukkan ketidakpuasan public AS terhadap berbagai kebijakan Trump termasuk masalah perang tarif yang pada satu sisi juga merugikan industri dan haluan kebijakan luar negeri AS. Di satu sisi, hal ini membawa ketidakpastian selama beberapa waktu, namun di sisi lain secara tak langsung menekan Trump mengakhiri perang tarif untuk mengamankan posisinya dalam pemilu presiden 2020.



Prediksi :
IHSG dapat berpotensi dapat kembali ke area positif yang didorong oleh sentimen dalam negeri yang cukup baik dan juga sentimen atas kemenangan Demokrat di pemilu sela AS yang bisa mendorong inflow.


Perspektif Teknikal
Support Level : 5905/5870/5848
Resistance Level : 5961/5983/6018
Major Trend : Down
Minor Trend : Up
Pattern : Up


Trading Recommendation


: Trading Buy
Close 3950, TP 4060
Boleh buy di level 3900-3950
Resistance di 4060 & support di 3900
Waspadai jika tembus di 3900
Batasi resiko di 3870



: Trading Buy
Close 1540, TP 1600
Boleh buy di level 1465-1540
Resistance di 1600 & support di 1465
Waspadai jika tembus di 1465
Batasi resiko di 1440



: Trading Buy
Close 42200, TP 42800
Boleh buy di level 41825-42200
Resistance di 42800 & support di 41825
Waspadai jika tembus di 41825
Batasi resiko di 41500



: Trading Buy
Close 5725, TP 5800
Boleh buy di level 5675-5725
Resistance di 5800 & support di 5675
Waspadai jika tembus di 5675
Batasi resiko di 5600



: Trading Buy
Close 890, TP 920
Boleh buy di level 850-890
Resistance di 920 & support di 850
Waspadai jika tembus di 850
Batasi resiko di 830



: Trading Buy
Close 675, TP 700
Boleh buy di level 645-675
Resistance di 700 & support di 645
Waspadai jika tembus di 645
Batasi resiko di 630


Ket. TP : Target Price


WATCHING ON SCREEN;
WSKT, BSDE, KLBF, ASII, UNTR, PGAS.


(Disclaimer ON)"
103,"6 Nov 18, 09:29","Valbury Sekuritas
Selasa, 6 November 2018


Prediksi IHSG
Sentimen pasar dari dalam negeri :

Bank Indonesia (BI) dan Bank Sentral Singapura menandatangani perjanjian keuangan bilateral dengan nilai setara US$ 10 miliar. Perjanjian ini memungkinkan kedua bank sentral mendapatkan akses likuiditas dalam valuta asing dari satu sama lain, apabila dibutuhkan, untuk menjaga stabilitas moneter dan keuangan. Perjanjian ini mencakup, Pertama, perjanjian swap bilateral dalam mata uang local, hingga senilai Sin$ 9,5 miliar atau setara dengan Rp100 triliun. Kedua, perjanjian repo bilateral dalam valuta asing, berupa penambahan nilai repo dari sebelumnya US$ 1 miliar menjadi US$ 3 miliar. Diharapkan dengan adanya kerjasama ini dapat menjaga stabilitas keuangan regional dan meningkatkan kepercayaan para investor.

Pertumbuhan ekonomi Indonesia di kuartal III 2018 sebesar 5,17%, atau lebih tinggi jika dibandingkan periode sama tahun lalu yang sebesar 5,06%. Namun, angka ini lebih rendah jika dibandingkan pertumbuhan ekonomi triwulan II 2018 sebesar 5,27%. Komite Stabilitas Sistem Keuangan (KSSK) mengumumkan kondisi keuangan masih terjaga sepanjang kuartal III 2018.



Penerimaan pajak hingga 31 Oktober 2018 mencapai Rp 1.015,66 triliun, atau setara dengan 71,32% dari target penerimaan pajak pada APBN 2018 sebesar Rp 1.424 triliun. Jumlah tersebut naik sebesar 17,41% dibandingkan periode yang sama 2017 yang hanya mencapai Rp 865,08 triliun. Penerimaan pajak menjadi sumber utama penerimaan negara yang dapat mendorong peningkatan iklim investasi dan daya saing.



Sentimen pasar dari luar negeri :

AS resmi menjatuhkan sanksi terberat terhadap Iran Sanksi ini akan memukul Iran, terutama terkait ekspor minyak, perbankan, serta pengiriman barang.

Presiden Cina Xi Jinping berjanji akan membuka akses ekonomi negaranya sekaligus menepis tudingan bahwa pemerintahannya mundur dari janji reformasi. China akan berusaha untuk meningkatkan langkah-langkah guna merangsang konsumsi domestik dari produk impor. Cina akan menurunkan tarif untuk meringankan prosedur bea cukai serta akan menerapkan hukuman keras untuk pelanggaran hak kekayaan intelektual.



Prediksi :
Ditengah sanksi AS atas Iran, IHSG dapat terangkat oleh sentimen membaiknya pasar AS pada penutupan Senin serta perkiraan saham Asia hari ini yang diperkirakan mengikuti jejak penguatan saham AS.


Perspektif Teknikal
Support Level : 5896/5871/5855
Resistance Level : 5936/5952/5977
Major Trend : Down
Minor Trend : Up
Pattern : Up


Trading Recommendation


: Trading Buy
Close 4390, TP 4470
Boleh buy di level 4250-4390
Resistance di 4470 & support di 4250
Waspadai jika tembus di 4250
Batasi resiko di 4220



: Trading Buy
Close 43075, TP 43925
Boleh buy di level 42775-43075
Resistance di 43925 & support di 42775
Waspadai jika tembus di 42775
Batasi resiko di 42500



: Trading Buy
Close 2060, TP 2100
Boleh buy di level 2010-2060
Resistance di 2100 & support di 2010
Waspadai jika tembus di 2010
Batasi resiko di 1970



: Trading Buy
Close 2100, TP 2250
Boleh buy di level 2050-2100
Resistance di 2250 & support di 2050
Waspadai jika tembus di 2050
Batasi resiko di 2000



: Trading Buy
Close 32650, TP 33125
Boleh buy di level 32275-32650
Resistance di 33125 & support di 32275
Waspadai jika tembus di 32275
Batasi resiko di 32000



: Trading Buy
Close 1130, TP 1160
Boleh buy di level 1115-1130
Resistance di 1160 & support di 1115
Waspadai jika tembus di 1115
Batasi resiko di 1105


Ket. TP : Target Price


WATCHING ON SCREEN;
GGRM, HMSP, PTPP, ACES, ICBP, ERAA.


(Disclaimer ON)"
104,"2 Nov 18, 08:36",PT Unilever Indonesia Tbk (UNVR) membukukan kinerja yang cukup baik pada kuartal III 2018
105,"31 Oct 18, 17:33","Today’s Important News that You May Have Missed
Corporate News

$UNVR
Unilever Indonesia Drops as Ciptadana Slashes Target Price
(Bloomberg) -- Unilever Indonesia falls as much as 3.9%, steepest drop since Oct. 11, after Ciptadana Sekuritas downgraded its revenue forecasts on concern the company will struggle to boost sales, according to analyst Stella Amelinda.
* Ciptadana lowers Unilever’s revenue estimates by 0.4% for this year and 0.9% for 2019
* PT cut to 49,500 rupiah from 53,000 rupiah
** Hold recommendation maintained
* NOTE: Oct. 23, Unilever Indonesia’s 9-Mo. Net Income Increases 40% Y/y



Gudang Garam 9M’s Net Income Rises 6.3% Y/y to 5.76T Rupiah
(Bloomberg) -- Net income rose from 5.42t rupiah in same period a year ago, co. says in stock exchange filing.
* Revenue increased 13.6% Y/y to 69.89t rupiah
* EPS at 2,994 rupiah vs 2,816 rupiah



pada Q3 2018 membukukan Laba Bersih Rp 1,194 B atau naik 25.7% dibanding Q3 2017 sebesar Rp 950 B. Pada perdagangan saat ini, PE Ratio (TTM) perseroan berada di level 24.55x.
Pendapatan meningkat 11.7% menjadi Rp 10,019 B. Gross Profit Margin di kuartal ini adalah 33.0% dibandingkan dengan 31.5% di periode yang sama tahun lalu. Laba Kotor tercatat naik 16.8% menjadi Rp 3,302.09 B.
Sementara itu Beban Keuangan tercatat sebesar Rp (43 B). Total Debt pada Q3 2018 sebesar Rp 2,209 B dibanding Rp 3,099 B di Q3 2017. Dengan demikian, Debt to Equity Ratio menjadi 0.11 dibanding 0.24 pada kuartal lalu.
Dari sisi Arus Kas, melaporkan positive Operating Cashflow sebesar Rp 1,252 B. Selain itu, emiten telah menyerap Capex pada periode ini senilai Rp (1,930 B) sehingga Free Cash Flow tercatat Rp (678 B).
Data tersaji dalam kuartalan, bukan year to date."
106,"31 Oct 18, 16:02","Unilever Indonesia Drops as Ciptadana Slashes Target Price

(Bloomberg) -- Unilever Indonesia falls as much as 3.9%, steepest drop since Oct. 11, after Ciptadana Sekuritas downgraded its revenue forecasts on concern the company will struggle to boost sales, according to analyst Stella Amelinda.
* Ciptadana lowers Unilever’s revenue estimates by 0.4% for this year and 0.9% for 2019
* PT cut to 49,500 rupiah from 53,000 rupiah
** Hold recommendation maintained
* NOTE: Oct. 23, Unilever Indonesia’s 9-Mo. Net Income Increases 40% Y/y"
107,"31 Oct 18, 14:00","Mirae Asset Sekuritas Indonesia Company UpdateUnilever Indonesia (UNVR IJ) - 3Q18 review: One-time gain boosted net profit by Mimi Halimin (mimi.halimin@miraeasset.co.id)Oct 30, 2018Unilever Indon
Mirae Asset Sekuritas Indonesia Company UpdateUnilever Indonesia (UNVR IJ) - 3Q18 review: One-time gain boosted net profit by Mimi Halimin (mimi.halimin@miraeasset.co.id)Oct 30, 2018Unilever Indon"
108,"30 Oct 18, 14:12","RESULTS NOTE : UNVR, Lackluster 3Q18 result"
