,DateTime,Judul,link,News
37,"Minggu, 16 Februari 2020 / 07:32 WIB",Harga emas Antam naik Rp 3.000 menjadi Rp 780.000 di akhir pekan,https://investasi.kontan.co.id/news/harga-emas-antam-naik-rp-3000-menjadi-rp-780000-di-akhir-pekan,"KONTAN.CO.ID - JAKARTA. Harga emas batangan bersertifikat Antam keluaran Logam Mulia PT Aneka Tambang Tbk (ANTM) naik pada Sabtu (15/2). Mengutip situs Logam Mulia, harga pecahan satu gram emas Antam berada di Rp 780.000. Harga emas Antam ini naik Rp 3.000 bila dibanding harga Jumat (14/2). Sementara, harga pembelian kembali atau buyback emas Antam melonjak Rp 5.000 ke level Rp 697.000. Berikut harga emas batangan Antam dalam pecahan lainnya per hari ini dan belum termasuk pajak:  Keterangan: Logam Mulia Antam menjual emas dan perak batangan dalam beberapa ukuran berat (misalnya 1 gram, 2 gram, dan 500 gram). Biasanya harga per gram emas Antam akan berbeda tergantung berat batangnya. Perbedaan ini terjadi karena ada biaya tambahan untuk pencetakan, sehingga harga per gram emas Antam batang kecil lebih mahal dari batang yang lebih besar. Harga yang ada di sini adalah harga per gram emas batang 1 kilogram yang biasa dijadikan patokan pelaku bisnis emas. Banjir stimulus ekonomi global, harga saham pun bakal terkerek "
38,"Minggu, 16 Februari 2020 / 07:51 WIB",Penjualan emas Antam (ANTM) melonjak 22% ke level tertinggi pada tahun lalu,https://investasi.kontan.co.id/news/penjualan-emas-antam-antm-melonjak-22-ke-level-tertinggi-pada-tahun-lalu,"KONTAN.CO.ID - JAKARTA. Penjualan emas PT Aneka Tambang Tbk (ANTM) terus melejit di tengah kenaikan harga. Tak cuma dari sisi harga, volume penjualan emas perusahaan yang kerap disebut dengan nama Antam ini pun naik dobel digit. Tahun lalu, penjualan emas (unaudited) Antam mencapai 34 ton, naik 22% secara tahunan. Ini adalah penjualan emas tahunan tertinggi ANTM. Sedangkan produksi logam emas Antam mencapai 1,96 ton emas. Pertumbuhan lebih tinggi terjadi pada segmen bauksit dan alumina. Dalam keterbukaan informasi di Bursa Efek Indonesia, Jumat (14/2), ANTM melaporkan bahwa volume produksi bijih bauksit mencapai 1,73 juta wet metric ton (wmt), tumbuh 57% secara tahunan. Sedangkan kenaikan penjualan bijih bauksit mencapai 80% secara tahunan menjadi 1,66 juta wmt. Sejalan dengan optimalisasi operasi pabrik chemical grade alumina (CGA) di Tayan, Kalimantan Barat tahun 2019, produksi CGA mencapai 104.000 ton alumina. Sedangkan realisasi penjualan mencapai 70.000 ton alumina. Produksi dan penjualan ini melonjak jika dibandingkan dengan tahun 2018 yang masing-masing 13.000 ton dan 8.000 ton. ""Pada tahun 2019, produk bijih nikel memberikan kontribusi yang positif terhadap pertumbuhan kinerja operasional Aneka Tambang,"" kata Kunto Hendrapawoko, Sekretaris Perusahaan ANTM dalam keterbukaan informasi. Produksi bijih nikel Aneka Tambang mencapai 8,70 juta wmt. Tingkat penjualan total bijih nikel tahun lalu mencapai 7,56 juta wmt, naik 19% secara tahunan. Sedangkan volume produksi feronikel Antam naik 3% menjadi 25.713 TNi. Penjualan feronikel emiten pelat merah ini mencapai 26.349 TNI pada tahun lalu, naik 9% ketimbang tahun sebelumnya. Ini adalah kinerja feronikel tertinggi Antam. Dominasi Biden bikin komoditas emas, nikel dan timah jadi primadona "
39,error,error,error,error
40,error,error,error,error
41,"Friday, February 14, 2020       09:01 WIB",Harga Emas Antam Berkembang Rp3.000/Gram,https://www.indopremier.com/ipotnews/newsDetail.php?jdl=Harga_Emas_Antam_Berkembang_Rp3_000_Gram&news_id=115809&group_news=IPOTNEWS&taging_subtype=KOMODITAS&name=&search=y_general&q=emasantam&halaman=1,"Ipotnews - Fluktuasi harga emas dari PT Aneka Tambang (Persero) Tbk (ANTM
)] masih berlanjut hingga hari ini, Jumat (14/2). Tercatat harga emas menguat Rp3.000 per gram dari Rp774.000 menjadi Rp777.000. Sementara harga perak juga menguat namun tipis yaitu Rp50 per gram dari Rp8.300 menjadi Rp8.350.
Untuk buy back emas ANTM
juga menguat Rp4.000 per gram dari Rp690.000 per gram menjadi Rp692.000. Mengacu pada PMK No 34/PMK.10/2017, penjualan kembali emas batangan ke PT ANTAM Tbk (ANTM
) dengan nominal lebih dari Rp10 juta, dikenakan PPh 22 sebesar 1,5 persen (untuk pemegang NPWP dan 3 persen untuk non NPWP ). PPh 22 atas transaksi buy back dipotong langsung dari total nilai buy back.
Dikutip dari situs logammulia.com, secara rinci harga emas Antam di pasar spot yaitu :
1. Emas batangan seberat 0,5 gram sebesar Rp413.000,
2. Emas batangan seberat 1 gram sebesar Rp777.000,
3. Emas batangan seberat 2 gram sebesar Rp1.503.000,
4. Emas batangan seberat 3 gram sebesar Rp2.233.000,
5. Emas batangan seberat 5 gram sebesar Rp3.705.000,
6. Emas batangan seberat 10 gram sebesar Rp7.345.000,
7. Emas batangan seberat 25 gram sebesar Rp18.225.000,
8. Emas batangan seberat 50 gram sebesar Rp36.435.000,
9. Emas batangan seberat 100 gram sebesar Rp72.800.000.(Marjudin)

"
42,13 February 2020 12:35,"Biaya Eksplorasi Antam Rp 1,42 M pada Januari 2020",https://www.cnbcindonesia.com/market/20200213150817-19-137664/biaya-eksplorasi-antam-rp-142-m-pada-januari-2020,"PT Aneka Tambang Tbk (ANTM)  mengeluarkan total biaya eksplorasi preliminary yang belum diaudit senilai Rp 1,42 Miliar. Kegiatan eksplorasi emas Antam pada Januari 2020 dilaksanakan di pegunungan bintang Papua.

Simak informasi selengkapnya dalam program Profit di CNBC Indonesia (Kamis, 13/02/2020) berikut ini."
43,"Rabu, 12 Februari 2020 / 09:18 WIB",Harga emas Antam hari ini turun Rp 2.000 menjadi Rp 774.000 per gram,https://investasi.kontan.co.id/news/harga-emas-antam-hari-ini-turun-rp-2000-menjadi-rp-774000-per-gram,"KONTAN.CO.ID - JAKARTA. Harga emas batangan bersertifikat Antam keluaran Logam Mulia PT Aneka Tambang Tbk (ANTM) turun pada Rabu (12/2). Mengutip situs Logam Mulia, harga pecahan satu gram emas Antam berada di Rp 774.000. Harga emas Antam ini turun Rp 2.000 per gram dari harga Selasa (11/2). Sementara, harga pembelian kembali atau buyback emas Antam juga turun Rp 3.000 menjadi Rp 689.000. Berikut harga emas batangan Antam dalam pecahan lainnya per hari ini dan belum termasuk pajak:  Keterangan: Logam Mulia Antam menjual emas dan perak batangan dalam beberapa ukuran berat (misalnya 1 gram, 2 gram, dan 500 gram). Biasanya harga per gram emas Antam akan berbeda tergantung berat batangnya. Perbedaan ini terjadi karena ada biaya tambahan untuk pencetakan, sehingga harga per gram emas Antam batang kecil lebih mahal dari batang yang lebih besar. Harga yang ada di sini adalah harga per gram emas batang 1 kilogram yang biasa dijadikan patokan pelaku bisnis emas. Menakar potensi untung dari dividen bank BUMN "
44,"Selasa, 11 Februari 2020 / 09:34 WIB",Harga emas Antam hari ini naik Rp 1.000 menjadi Rp 776.000 per gram,https://investasi.kontan.co.id/news/harga-emas-antam-hari-ini-naik-rp-1000-menjadi-rp-776000-per-gram,"KONTAN.CO.ID - JAKARTA. Harga emas batangan bersertifikat Antam keluaran Logam Mulia PT Aneka Tambang Tbk (ANTM) naik pada Selasa (11/2). Mengutip situs Logam Mulia, harga pecahan satu gram emas Antam berada di Rp 776.000. Harga emas Antam ini naik Rp 1.000 per gram dari harga Senin (11/2). Sementara, harga pembelian kembali atau buyback emas Antam juga naik Rp 2.000 menjadi Rp 692.000. Berikut harga emas batangan Antam dalam pecahan lainnya per hari ini dan belum termasuk pajak:  Keterangan: Logam Mulia Antam menjual emas dan perak batangan dalam beberapa ukuran berat (misalnya 1 gram, 2 gram, dan 500 gram). Biasanya harga per gram emas Antam akan berbeda tergantung berat batangnya. Perbedaan ini terjadi karena ada biaya tambahan untuk pencetakan, sehingga harga per gram emas Antam batang kecil lebih mahal dari batang yang lebih besar. Harga yang ada di sini adalah harga per gram emas batang 1 kilogram yang biasa dijadikan patokan pelaku bisnis emas.              "
45,"Senin, 10 Februari 2020 / 09:20 WIB",Harga emas Antam hari ini naik Rp 3.000 menjadi Rp 775.000 per gram,https://investasi.kontan.co.id/news/harga-emas-antam-hari-ini-naik-rp-3000-menjadi-rp-775000-per-gram,"KONTAN.CO.ID - JAKARTA. Harga emas batangan bersertifikat Antam keluaran Logam Mulia PT Aneka Tambang Tbk (ANTM) naik pada Senin (10/2). Mengutip situs Logam Mulia, harga pecahan satu gram emas Antam berada di Rp 775.000. Harga emas Antam ini naik Rp 3.000 per gram dari harga Jumat (7/2). Sementara, harga pembelian kembali atau buyback emas Antam juga naik Rp 3.000 jadi Rp 690.000. Berikut harga emas batangan Antam dalam pecahan lainnya per hari ini dan belum termasuk pajak:  Keterangan: Logam Mulia Antam menjual emas dan perak batangan dalam beberapa ukuran berat (misalnya 1 gram, 2 gram, dan 500 gram). Biasanya harga per gram emas Antam akan berbeda tergantung berat batangnya. Perbedaan ini terjadi karena ada biaya tambahan untuk pencetakan, sehingga harga per gram emas Antam batang kecil lebih mahal dari batang yang lebih besar. Harga yang ada di sini adalah harga per gram emas batang 1 kilogram yang biasa dijadikan patokan pelaku bisnis emas. OJK bisa menggugat dan menuntut ganti rugi hak konsumen "
46,"Friday, February 07, 2020       09:59 WIB",Harga Emas Antam Naik ke Rp 772.000/Gram,"https://www.indopremier.com/ipotnews/newsDetail.php?jdl=Harga_Emas_Antam_Naik_ke_Rp_772_000_Gram&news_id=366329&group_news=RESEARCHNEWS&taging_subtype=LOGAMDANSEJENISNYA&name=&search=y_general&q=emas,&halaman=1","Jakarta -Logam mulia atau emas batangan milik PT Aneka Tambang Tbk (ANTM
) hari ini naik Rp 2.000. Hari ini harga emas Antam dijual Rp 772.000/gram.
Demikian dikutip detikcom dari situs perdagangan Logam Mulia Antam, Jumat (7/2/2020).
Sementara harga buyback atau pembelian kembali emas Antam hari ini Rp 687.000/gram. Harga  buyback  ini berarti, jika Anda ingin menjual emas, maka Antam akan membelinya dengan harga tersebut.
Harga emas batangan tersebut sudah termasuk PPh 22 sebesar 0,9%. Bila ingin mendapatkan potongan pajak lebih rendah, yaitu sebesar 0,45% maka bawa NPWP saat transaksi.
Berikut rincian harga emas Antam hari ini:
Pecahan 1 gram Rp 772.000
Pecahan 5 gram Rp 3.680.000
Pecahan 10 gram Rp 7.295.000
Pecahan 25 gram Rp 18.130.000
Pecahan 50 gram Rp 36.185.000
Pecahan 100 gram Rp 72.300.000
Pecahan 250 gram Rp 180.500.000
Pecahan 500 gram Rp 360.800.000
(ara/ara)

"
47,"Kamis, 06 Februari 2020 / 15:25 WIB","Semakin sore, harga emas spot terus meningkat menjadi US$ 1.559,47 per ons troi",https://investasi.kontan.co.id/news/semakin-sore-harga-emas-spot-terus-meningkat-menjadi-us-155947-per-ons-troi,"KONTAN.CO.ID - JAKARTA. Harga emas bergerak naik. Kamis (6/2) pukul 15.25 WIB, harga emas spot berada di US$ 1.559,47 per ons troi. Harga emas ini naik 0,22% ketimbang harga penutupan perdagangan kemarin.  Harga emas turun setelah adanya laporan bahwa vaksin dan obat virus corona telah ditemukan. Tapi, World Health Organization menepis penemuan obat untuk perawatan pasien virus corona ini. ""Investor berharap risiko epidemik virus corona ini menurun. Sejumlah langkah diambil untuk membatasi penyebaran virus dan ini menimbulkan optimisme pasar,"" kata Carlo Alberto De Cara, chief analyst ActivTrades kepada Reuters. Harga emas pun tertekan upaya sejumlah bank sentral untuk menjaga likuiditas pasar finansial. People's Bank of China menjalankan operasional di pasar repo sejak awal pekan ini ketika pasar finansial Shanghai buka setelah libur panjang. Sejumlah analis memperkirakan pertumbuhan ekonomi China di kuartal pertama ini akan tertekan karena aktivitas bisnis yang mandek akibat virus corona. OJK bisa menggugat dan menuntut ganti rugi hak konsumen "
48,"Thursday, February 06, 2020       09:48 WIB","Melemah Lagi, Harga Emas Antam Terkoreksi Tipis","https://www.indopremier.com/ipotnews/newsDetail.php?jdl=_Melemah_Lagi__Harga_Emas_Antam_Terkoreksi_Tipis&news_id=115482&group_news=IPOTNEWS&taging_subtype=PG002&name=&search=y_general&q=,&halaman=1","Ipotnews - Harga emas dari PT Aneka Tambang (Persero) Tbk (ANTM
) kembali melemah tipis pada Kamis, (6/2). Emas tercatat melemah Rp1.000 per gram dari Rp771.000 menjadi Rp770.000. Sementara harga perak stabil di level Rp8.300 per gram.
Untuk buy back emas ANTM
juga terkoreksi Rp2.000 per gram dari Rp687.000 per gram menjadi Rp685.000. Mengacu pada PMK No 34/PMK.10/2017, penjualan kembali emas batangan ke PT ANTAM Tbk (ANTM
) dengan nominal lebih dari Rp10 juta, dikenakan PPh 22 sebesar 1,5 persen (untuk pemegang NPWP dan 3 persen untuk non NPWP ). PPh 22 atas transaksi buy back dipotong langsung dari total nilai buy back.
Dikutip dari situs logammulia.com, secara rinci harga emas Antam di pasar spot yaitu :
1. Emas batangan seberat 0,5 gram sebesar Rp409.500,
2. Emas batangan seberat 1 gram sebesar Rp770.000,
3. Emas batangan seberat 2 gram sebesar Rp1.489.000,
4. Emas batangan seberat 3 gram sebesar Rp2.212.000,
5. Emas batangan seberat 5 gram sebesar Rp3.670.000,
6. Emas batangan seberat 10 gram sebesar Rp7.275.000,
7. Emas batangan seberat 25 gram sebesar Rp18.080.000,
8. Emas batangan seberat 50 gram sebesar Rp36.085.000,
9. Emas batangan seberat 100 gram sebesar Rp72.100.000.(Marjudin)

"
49,"Rabu, 05 Februari 2020 / 09:03 WIB",Harga emas Antam turun Rp 7.000 pada hari ini menjadi Rp 771.000,https://investasi.kontan.co.id/news/harga-emas-antam-turun-rp-7000-pada-hari-ini-menjadi-rp-771000,"KONTAN.CO.ID - JAKARTA. Harga emas batangan bersertifikat Antam keluaran Logam Mulia PT Aneka Tambang Tbk (ANTM) melorot pada Rabu (5/2). Mengutip situs Logam Mulia, harga pecahan satu gram emas Antam berada di Rp 771.000. Harga emas Antam ini turun Rp 7.000 per gram dari harga Selasa (4/2). Sementara, harga pembelian kembali atau buyback emas Antam turun Rp 8.000 jadi Rp 687.000. Berikut harga emas batangan Antam dalam pecahan lainnya per hari ini dan belum termasuk pajak:  Keterangan: Logam Mulia Antam menjual emas dan perak batangan dalam beberapa ukuran berat (misalnya 1 gram, 2 gram, dan 500 gram). Biasanya harga per gram emas Antam akan berbeda tergantung berat batangnya. Perbedaan ini terjadi karena ada biaya tambahan untuk pencetakan, sehingga harga per gram emas Antam batang kecil lebih mahal dari batang yang lebih besar. Harga yang ada di sini adalah harga per gram emas batang 1 kilogram yang biasa dijadikan patokan pelaku bisnis emas. OJK bisa menggugat dan menuntut ganti rugi hak konsumen "
50,03 February 2020 18:52,"2019, Penjualan Bersih ANTM Unaudited Rp 32,81 T",https://www.cnbcindonesia.com/market/20200203174805-19-134883/2019-penjualan-bersih-antm-unaudited-rp-3281-t,
51,"Senin, 03 Februari 2020 / 09:01 WIB",Harga emas Antam hari ini turun Rp 2.000 menjadi Rp 779.000,https://investasi.kontan.co.id/news/harga-emas-antam-hari-ini-turun-rp-2000-menjadi-rp-779000,"KONTAN.CO.ID - JAKARTA. Harga emas batangan bersertifikat Antam keluaran Logam Mulia PT Aneka Tambang Tbk (ANTM) turun pada Senin (3/2). Mengutip situs Logam Mulia, harga pecahan satu gram emas Antam berada di Rp 779.000. Harga emas Antam ini turun Rp 2.000 per gram dari harga Sabtu (1/2). Sementara, harga pembelian kembali atau buyback emas Antam turun Rp 1.000 jadi Rp 696.000. Berikut harga emas batangan Antam dalam pecahan lainnya per hari ini dan belum termasuk pajak:  Keterangan: Logam Mulia Antam menjual emas dan perak batangan dalam beberapa ukuran berat (misalnya 1 gram, 2 gram, dan 500 gram). Biasanya harga per gram emas Antam akan berbeda tergantung berat batangnya. Perbedaan ini terjadi karena ada biaya tambahan untuk pencetakan, sehingga harga per gram emas Antam batang kecil lebih mahal dari batang yang lebih besar. Harga yang ada di sini adalah harga per gram emas batang 1 kilogram yang biasa dijadikan patokan pelaku bisnis emas. OJK bisa menggugat dan menuntut ganti rugi hak konsumen       "
52,error,error,error,error
53,error,error,error,error
54,"Friday, January 31, 2020       10:53 WIB","Masih Sama, Emas Batangan Antam Dijual Rp 774.000/Gram","https://www.indopremier.com/ipotnews/newsDetail.php?jdl=Masih_Sama__Emas_Batangan_Antam_Dijual_Rp_774_000_Gram&news_id=366005&group_news=RESEARCHNEWS&taging_subtype=STOCK&name=&search=y_general&q=(ANTM),Aneka%20Tambang,%20&halaman=1","Jakarta -Logam mulia atau emas batangan milik PT Aneka Tambang Tbk (ANTM
) hari ini dijual Rp 774.000/gram. Harga terpantau stagnan dari posisi kemarin.
Demikian dikutip detikcom dari situs perdagangan Logam Mulia Antam, Kamis (31/1/2020).
Begitu pun dengan harga buyback atau pembelian kembali emas Antam, yang hari ini juga stagnan di level Rp 690.000/gram. Harga buyback ini berarti, jika Anda ingin menjual emas, maka Antam akan membelinya dengan harga tersebut.
Harga emas batangan tersebut sudah termasuk PPh 22 sebesar 0,9%. Bila ingin mendapatkan potongan pajak lebih rendah, yaitu sebesar 0,45% maka bawa NPWP saat transaksi.
Berikut rincian harga emas Antam hari ini:
Pecahan 1 gram Rp 774.000
Pecahan 5 gram Rp 3.690.000
Pecahan 10 gram Rp 7.315.000
Pecahan 25 gram Rp 18.180.000
Pecahan 50 gram Rp 36.285.000
Pecahan 100 gram Rp 72.500.000
Pecahan 250 gram Rp 181.000.000
Pecahan 500 gram Rp 361.800.000

(dna/dna)

"
55,error,error,error,error
56,"Thursday, January 30, 2020       11:04 WIB","Naik Rp 3.000, Emas Antam Kembali Dijual Rp 774.000/Gram","https://www.indopremier.com/ipotnews/newsDetail.php?jdl=Naik_Rp_3_000__Emas_Antam_Kembali_Dijual_Rp_774_000_Gram&news_id=365949&group_news=RESEARCHNEWS&taging_subtype=PG002&name=&search=y_general&q=,&halaman=1","Jakarta -Logam mulia atau emas batangan milik PT Aneka Tambang Tbk (ANTM
) hari ini dijual Rp 774.000/gram. Harga itu naik Rp 3.000 dari posisi kemarin.
Demikian dikutip detikcom dari situs perdagangan Logam Mulia Antam, Kamis (30/1/2020).
Begitu pun dengan harga buyback atau pembelian kembali emas Antam, yang hari ini juga naik Rp 3.000 ke level Rp 690.000/gram. Harga buyback ini berarti, jika Anda ingin menjual emas, maka Antam akan membelinya dengan harga tersebut.
Harga emas batangan tersebut sudah termasuk PPh 22 sebesar 0,9%. Bila ingin mendapatkan potongan pajak lebih rendah, yaitu sebesar 0,45% maka bawa NPWP saat transaksi.
Berikut rincian harga emas Antam hari ini:
Pecahan 1 gram Rp 774.000
Pecahan 5 gram Rp 3.690.000
Pecahan 10 gram Rp 7.315.000
Pecahan 25 gram Rp 18.180.000
Pecahan 50 gram Rp 36.285.000
Pecahan 100 gram Rp 72.500.000
Pecahan 250 gram Rp 181.000.000
Pecahan 500 gram Rp 361.800.000

(eds/dna)

"
57,"Thursday, January 30, 2020       09:58 WIB",Emas Antam naik Rp 3.000 perdagangan Kamis (30/1),"https://www.indopremier.com/ipotnews/newsDetail.php?jdl=Emas_Antam_naik_Rp_3_000_perdagangan_Kamis_(30_1)_&news_id=365944&group_news=RESEARCHNEWS&taging_subtype=PG002&name=&search=y_general&q=,&halaman=1","JAKARTA. Harga emas batangan bersertifikat Antam keluaran Logam Mulia PT Aneka Tambang Tbk (ANTM
) naik pada Kamis (30/1).
Mengutip situs Logam Mulia, harga pecahan satu gram emas Antam berada di Rp 774.000. Harga ini naik Rp 3.000 dari perdagangan Rabu (29/1).
Sementara, harga pembelian kembali atau  buyback  emas Antam juga naik Rp 3.000 ke Rp 690.000.
Berikut harga emas batangan Antam dalam pecahan lainnya per hari ini dan belum termasuk pajak:
Harga emas 0,5 gram: Rp 411,500
Harga emas 1 gram: Rp 774,000
Harga emas 5 gram: Rp 3.690.000
Harga emas 10 gram: Rp 7.315.000
Harga emas 25 gram: Rp 18.180.000
Harga emas 50 gram: Rp 36,285,000
Harga emas 100 gram: Rp 72,500,000
Harga emas 250 gram: Rp 181.000.000
Harga emas 500 gram: Rp 361.3800.000
Harga emas 1.000 gram: Rp 723.600.000
 Keterangan: 
 Logam Mulia Antam menjual emas dan perak batangan dalam beberapa ukuran berat (misalnya 1 gram, 2 gram, dan 500 gram). Biasanya harga per gram emas Antam akan berbeda tergantung berat batangnya. Perbedaan ini terjadi karena ada biaya tambahan untuk pencetakan, sehingga harga per gram emas Antam batang kecil lebih mahal dari batang yang lebih besar. Harga yang ada di sini adalah harga per gram emas batang 1 kilogram yang biasa dijadikan patokan pelaku bisnis emas. 

"
58,"Tuesday, January 28, 2020       09:13 WIB",Harga Emas Batangan Antam Stabil,"https://www.indopremier.com/ipotnews/newsDetail.php?jdl=Harga_Emas_Batangan_Antam_Stabil&news_id=115099&group_news=IPOTNEWS&taging_subtype=PG002&name=&search=y_general&q=,&halaman=1","Ipotnews - Hari ini, Selasa (28/1), harga emas dari PT Aneka Tambang (Persero) Tbk (ANTM
) stabil. Tercatat harga emas ANTM
tetap di level Rp774.000. Sementara harga perak terkoreksi tipis Rp50 per gram menjadi Rp8.400.
Untuk buy back emas ANTM
stabil di level Rp690.000. Mengacu pada PMK No 34/PMK.10/2017, penjualan kembali emas batangan ke PT ANTAM Tbk (ANTM
) dengan nominal lebih dari Rp10 juta, dikenakan PPh 22 sebesar 1,5 persen (untuk pemegang NPWP dan 3 persen untuk non NPWP ). PPh 22 atas transaksi buy back dipotong langsung dari total nilai buy back.
Dikutip dari situs logammulia.com, secara rinci harga emas Antam di pasar spot yaitu :
1. Emas batangan seberat 0,5 gram sebesar Rp411.500,
2. Emas batangan seberat 1 gram sebesar Rp774.000,
3. Emas batangan seberat 2 gram sebesar Rp1.497.000,
4. Emas batangan seberat 3 gram sebesar Rp2.224.000,
5. Emas batangan seberat 5 gram sebesar Rp3.690.000,
6. Emas batangan seberat 10 gram sebesar Rp7.315.000,
7. Emas batangan seberat 25 gram sebesar Rp18.180.000,
8. Emas batangan seberat 50 gram sebesar Rp36.285.000,
9. Emas batangan seberat 100 gram sebesar Rp72.500.000.(Marjudin)

"
59,"Senin, 27 Januari 2020 / 10:00 WIB",Harga emas Antam naik Rp 6.000 perdagangan Senin (27/1),https://investasi.kontan.co.id/news/harga-emas-antam-naik-rp-6000-perdagangan-senin-271,"KONTAN.CO.ID - JAKARTA. Harga emas batangan bersertifikat Antam keluaran Logam Mulia PT Aneka Tambang Tbk (ANTM) naik pada Senin (27/1). Mengutip situs Logam Mulia, harga pecahan satu gram emas Antam berada di Rp 774.000. Harga ini naik Rp 6.000 dari perdagangan Jumat (24/1). Sementara, harga pembelian kembali atau buyback emas Antam naik Rp 7.000 dari harga Jumat ke level Rp 690.000. Berikut harga emas batangan Antam dalam pecahan lainnya per hari ini dan belum termasuk pajak: Harga emas 0,5 gram: Rp 411.500 Harga emas 1 gram: Rp 774.000 Harga emas 5 gram: Rp 3.690.000 Harga emas 10 gram: Rp 7.315.000 Harga emas 25 gram: Rp 18.180.000 Harga emas 50 gram: Rp 36.285.000 Harga emas 100 gram: Rp 72.500.000 Harga emas 250 gram: Rp 181.000.000 Harga emas 500 gram: Rp 361.800.000 Harga emas 1.000 gram: Rp 723.600.000 Keterangan: Logam Mulia Antam menjual emas dan perak batangan dalam beberapa ukuran berat (misalnya 1 gram, 2 gram, dan 500 gram). Biasanya harga per gram emas Antam akan berbeda tergantung berat batangnya. Perbedaan ini terjadi karena ada biaya tambahan untuk pencetakan, sehingga harga per gram emas Antam batang kecil lebih mahal dari batang yang lebih besar. Harga yang ada di sini adalah harga per gram emas batang 1 kilogram yang biasa dijadikan patokan pelaku bisnis emas.          "
60,"Monday, January 27, 2020       10:20 WIB","Dibayangi Virus Corona, Harga Emas Antam Naik ke Rp 774.000/Gram","https://www.indopremier.com/ipotnews/newsDetail.php?jdl=Dibayangi_Virus_Corona__Harga_Emas_Antam_Naik_ke_Rp_774_000_Gram&news_id=365753&group_news=RESEARCHNEWS&taging_subtype=MARKETOVERVIEW&name=&search=y_general&q=hargaemas,%20&halaman=1","Jakarta -Logam mulia atau emas batangan milik PT Aneka Tambang Tbk (ANTM
) hari ini dijual Rp 774.000/gram. Harga itu naik Rp 6.000 dari posisi kemarin.
Demikian dikutip detikcom dari situs perdagangan Logam Mulia Antam, Senin (27/1/2020). Emas dianggap sebagai instrumen paling aman di tengah serangan corona virus.
Sementara harga  buyback  atau pembelian kembali emas Antam hari ini naik Rp 7.000 ke level Rp 690.000/gram. Harga  buyback  ini berarti, jika Anda ingin menjual emas, maka Antam akan membelinya dengan harga tersebut.
Harga emas batangan tersebut sudah termasuk PPh 22 sebesar 0,9%. Bila ingin mendapatkan potongan pajak lebih rendah, yaitu sebesar 0,45% maka bawa NPWP saat transaksi.
Berikut rincian harga emas Antam hari ini:
* Pecahan 1 gram Rp 774.000
* Pecahan 5 gram Rp 3.690.000
* Pecahan 10 gram Rp 7.315.000
* Pecahan 25 gram Rp 18.180.000
* Pecahan 50 gram Rp 36.285.000
* Pecahan 100 gram Rp 72.500.000
* Pecahan 250 gram Rp 181.000.000
* Pecahan 500 gram Rp 361.800.000
(ara/ara)

"
61,error,error,error,error
62,"Friday, January 24, 2020       10:12 WIB",Harga Emas Antam Turun Rp 4.000,"https://www.indopremier.com/ipotnews/newsDetail.php?jdl=Harga_Emas_Antam_Turun_Rp_4_000&news_id=365709&group_news=RESEARCHNEWS&taging_subtype=MARKETOVERVIEW&name=&search=y_general&q=hargaemas,%20&halaman=1","Jakarta - Logam mulia atau emas batangan milik PT Aneka Tambang Tbk (ANTM
) hari ini dijual Rp 768.000/gram. Harga emas Antam turun Rp 4.000.
Demikian dikutip detikcom dari situs perdagangan Logam Mulia Antam, Jumat (24/1/2020).
Sementara harga  buyback  atau pembelian kembali emas Antam hari ini ada di level Rp 683.000/gram. Harga  buyback  ini berarti, jika Anda ingin menjual emas, maka Antam akan membelinya dengan harga tersebut.
Harga emas batangan tersebut sudah termasuk PPh 22 sebesar 0,9%. Bila ingin mendapatkan potongan pajak lebih rendah, yaitu sebesar 0,45% maka bawa NPWP saat transaksi.
Berikut rincian harga emas Antam hari ini:
* Pecahan 1 gram Rp 768.000
* Pecahan 5 gram Rp 3.660.000
* Pecahan 10 gram Rp 7.255.000
* Pecahan 25 gram Rp 18.030.000
* Pecahan 50 gram Rp 35.985.000
* Pecahan 100 gram Rp 71.900.000
* Pecahan 250 gram Rp 179.500.000
* Pecahan 500 gram Rp 358.800.000
(ara/ara)

"
